Id,Label,timeset,bipartite,title,subjects,Degree,Weighted Degree,modularity_class,clustering,triangles,componentnumber,eigencentrality,pageranks
1459,6489529,,1,"The Burning Land (The Saxon Stories, #5)",None,208,22.940855,5,0.609718,13126,0,0.085165,0.000053
1460,66683,,1,"The Thousand Orcs (Forgotten Realms: Hunter's Blades, #1; Legend of Drizzt, #14)",None,486,67.038795,1,0.615451,72534,0,0.124645,0.000084
1475,28249,,1,"The Magicians' Guild (Black Magician Trilogy, #1)",None,580,49.201441,1,0.569388,95606,0,0.243881,0.000094
1488,8058301,,1,"Ghost Story (The Dresden Files, #13)",None,821,72.459723,1,0.477006,160565,0,0.279874,0.000114
1502,2430,,1,The List,None,128,14.8,5,0.774975,6299,0,0.083872,0.000056
1504,13490570,,1,"Locke &#38; Key, Vol. 5: Clockworks",None,265,33.304545,4,0.620469,21704,0,0.09908,0.000064
1506,62012,,1,The Guns of Avalon (The Chronicles of Amber #2),None,428,55.706061,1,0.640318,58511,0,0.132395,0.000088
1509,156530,,1,"Y: The Last Man, Vol. 3: One Small Step (Y: The Last Man, #3)",None,291,34.609198,4,0.619434,26137,0,0.120962,0.000067
1520,18209454,,1,"The Thousand-Dollar Tan Line (Veronica Mars, #1)",None,154,13.554895,1,0.709702,8361,0,0.130617,0.000062
1529,158988,,1,"Fables, Vol. 9: Sons of Empire",None,227,34.3,4,0.667031,17110,0,0.087269,0.000064
1540,6324903,,1,"The 5 Greatest Warriors (Jack West Jr, #3)",None,276,28.215585,5,0.58498,22200,0,0.114299,0.000059
1541,481749,,1,Jesus the Christ,None,122,13,0,0.667525,4927,0,0.08384,0.000051
1542,34963526,,1,"Saga, Vol. 8",None,233,24.982037,4,0.64633,17469,0,0.137432,0.00007
1556,15746,,1,One Door Away from Heaven,None,303,40.726028,3,0.627631,28716,0,0.152359,0.000083
1557,179780,,1,The Exorcist,None,613,49.593794,3,0.474869,89075,0,0.399352,0.000135
1564,47956,,1,"Daughter of the Blood (The Black Jewels, #1)",None,245,25.613037,2,0.631582,18878,0,0.138944,0.00007
1568,348,,1,The Door Into Summer,None,308,39.822727,0,0.612801,28972,0,0.129014,0.000078
1581,34498,,1,"The Truth (Discworld, #25; Industrial Revolution, #2)",None,581,67.079412,2,0.545285,91875,0,0.219014,0.000101
1595,32416,,1,"Hannibal Rising (Hannibal Lecter, #4)",None,441,40.424817,3,0.549948,53356,0,0.197297,0.000086
1601,736131,,1,The Valley of Fear,None,241,28.245455,0,0.719053,20795,0,0.128247,0.00008
1605,10603,,1,Cujo,None,916,105.032011,3,0.410215,171909,0,0.516241,0.000212
1610,32758901,,1,"All Systems Red (The Murderbot Diaries, #1)",None,564,46.520162,0,0.557739,88550,0,0.211044,0.000086
1619,116295,,1,Guards! Guards!: The Play,None,353,47.369431,2,0.64982,40372,0,0.107757,0.00007
1624,68453,,1,"Czas pogardy (Saga o Wied&#378;minie, #2)",None,234,28.145455,0,0.692161,18869,0,0.104465,0.000062
1629,23209924,,1,The Water Knife,None,400,51.381818,0,0.630977,50352,0,0.148999,0.00009
1631,17225428,,1,Redshirts,None,192,24.3,0,0.697317,12786,0,0.052745,0.000044
1634,28588073,,1,Hag-Seed,None,228,17.509732,2,0.636139,16462,0,0.153909,0.000073
1635,6437061,,1,"The Hundred Thousand Kingdoms (Inheritance, #1)",None,499,40.195665,1,0.56872,70664,0,0.189315,0.000076
1641,1307,,1,"Fire Sea (The Death Gate Cycle, #3)",None,377,59.7,1,0.652153,46222,0,0.107041,0.000084
1649,7904453,,1,"The Broken Kingdoms (Inheritance, #2)",None,377,37.592174,0,0.633402,44893,0,0.132737,0.00007
1659,10589,,1,Bag of Bones,None,695,76.159843,3,0.475409,114652,0,0.426814,0.000158
1665,18142735,,1,"Caliban's War (Expanse, #2)",None,243,27.436364,0,0.615856,18108,0,0.067251,0.000051
1666,32723950,,1,"Paradise (Expeditionary Force, #3)",None,145,19.2,0,0.749138,7821,0,0.054144,0.000046
1671,954674,,1,"Little Brother (Little Brother, #1)",None,372,27.08398,0,0.617874,42637,0,0.171059,0.000064
1674,260025,,1,"Test of the Twins (Dragonlance: Legends, #3)",None,355,34.242382,1,0.591024,37137,0,0.110856,0.000058
1682,102461,,1,"Hellboy, Vol. 3: The Chained Coffin and Others",None,177,23.5,4,0.68689,10699,0,0.076601,0.000056
1686,20499240,,1,"Foxglove Summer (Peter Grant, #5)",None,294,33.554545,2,0.657798,28332,0,0.108325,0.000067
1690,400881,,1,"Shadows Linger (The Chronicles of the Black Company, #2)",None,422,52.713636,1,0.618275,54922,0,0.092415,0.000068
1695,8411749,,1,"The Rogue (Traitor Spy Trilogy, #2)",None,230,33.1,1,0.679096,17884,0,0.094243,0.000067
1696,7235533,,1,"The Way of Kings (The Stormlight Archive, #1)",None,1169,177.457604,1,0.380842,259999,0,0.444449,0.000231
1700,35519101,,1,"Rogue Protocol (The Murderbot Diaries, #3)",None,206,21.778355,0,0.674639,14245,0,0.094949,0.000059
1709,24369122,,1,"Boundary Crossed (Boundary Magic, #1)",None,94,8.663636,1,0.586822,2565,0,0.045712,0.00004
1725,43886,,1,"Debt of Bones (Sword of Truth, #0.5)",None,347,36.561627,1,0.640419,38445,0,0.137159,0.000062
1751,16434,,1,The Taking,None,240,26.318504,3,0.66719,19135,0,0.148954,0.00007
1758,78876,,1,"Maskerade (Discworld, #18; Witches #5)",None,591,62.379788,2,0.552577,96339,0,0.218123,0.000095
1760,33441,,1,"Fluke: Or, I Know Why the Winged Whale Sings",None,351,35.258272,3,0.649931,39922,0,0.199886,0.000088
1761,32432,,1,"Fear Nothing (Moonlight Bay, #1)",None,301,42.433467,3,0.66124,29855,0,0.168044,0.000083
1766,7663,,1,A Case of Need,None,212,20.712671,5,0.671331,15015,0,0.13297,0.000065
1767,353,,1,Time Enough for Love,None,478,47.671997,0,0.58423,66604,0,0.201293,0.000093
1770,77565,,1,The Fall of Hyperion (Hyperion Cantos #2),None,882,83.812445,0,0.464091,180309,0,0.251081,0.000108
1774,43893,,1,"Naked Empire (Sword of Truth, #8)",None,703,65.355806,1,0.501262,123688,0,0.233312,0.000097
1781,50027,,1,"Homeland (Forgotten Realms: The Dark Elf Trilogy, #1; Legend of Drizzt, #1)",None,695,68.511841,1,0.504941,121774,0,0.186191,0.000089
1784,34002132,,1,"Oathbringer (The Stormlight Archive, #3)",None,749,81.402288,1,0.510759,143077,0,0.276308,0.000118
1810,479561,,1,"The Neutronium Alchemist (Night's Dawn, #2)",None,357,49.390909,0,0.651072,41373,0,0.0932,0.000066
1816,15707526,,1,"The First Confessor (The Legend of Magda Searus, #1)",None,308,34.679754,1,0.549706,25989,0,0.073183,0.000055
1829,41637836,,1,"The Subtle Knife  (His Dark Materials, #2)",None,452,30.759184,2,0.576281,58738,0,0.277396,0.000094
1830,7006562,,1,Stephen King's N.,None,192,24.536364,3,0.689791,12648,0,0.062868,0.000046
1840,3763,,1,"Live and Let Die (James Bond, #2)",None,222,25.554545,2,0.727855,17855,0,0.109231,0.000064
1843,32418,,1,"Hannibal (Hannibal Lecter, #3)",None,649,46.037531,3,0.46701,98201,0,0.298322,0.0001
1855,119322,,1,"The Golden Compass (His Dark Materials, #1)",None,1411,239.446839,2,0.322633,320941,0,0.819754,0.000695
1856,149847,,1,Mort: The Play,None,309,32.491023,2,0.614992,29265,0,0.132756,0.000062
1868,13453029,,1,"Wool Omnibus (Silo, #1)",None,863,67.791779,0,0.427264,158922,0,0.392055,0.000139
1871,303098,,1,Riptide,None,287,39,5,0.663727,27240,0,0.133333,0.000087
1873,2230284,,1,"The Broken Window (Lincoln Rhyme, #8)",None,231,26.845455,3,0.615434,16349,0,0.102792,0.000065
1875,19358975,,1,"Saga, Vol. 3 (Saga, #3)",None,673,56.764429,4,0.492725,111419,0,0.273418,0.000107
1897,23164927,,1,"The Fold (Threshold, #2)",None,469,53.38042,0,0.599821,65828,0,0.133624,0.000078
1898,17171909,,1,"Brilliance (Brilliance Saga, #1)",None,298,34.990909,0,0.631189,27932,0,0.119388,0.000077
1904,13512170,,1,The Hobbit,None,119,8.37796,4,0.786355,5521,0,0.072872,0.000038
1908,17274667,,1,"Metro 2033 (Metro, #1)",None,248,23.013803,0,0.804721,24647,0,0.099824,0.000051
1915,359581,,1,The Courts of Chaos (The Chronicles of Amber #5),None,379,48.920047,1,0.689101,49361,0,0.113478,0.000074
1917,50190168,,1,"The Lost Colony (The Long Winter Trilogy, #3)",None,107,11.9,1,0.597249,3387,0,0.042879,0.000045
1928,106312,,1,"The Twelfth Card (Lincoln Rhyme, #6)",None,194,22.8,3,0.755088,14136,0,0.115666,0.000071
1929,144789,,1,"Scarecrow (Shane Schofield, #3)",None,220,25.57582,5,0.602657,14518,0,0.090249,0.000055
1940,21425079,,1,"Golden Son (Red Rising, #2)",None,287,22.696678,0,0.582442,23904,0,0.125814,0.000059
1942,18656030,,1,"Cibola Burn (The Expanse, #4)",None,650,60.374817,0,0.510561,107690,0,0.153584,0.000079
1943,116257,,1,"The System of the World (The Baroque Cycle, #3)",None,379,43.105461,0,0.602812,43180,0,0.12675,0.000075
1952,34527,,1,"Feet of Clay (Discworld, #19; City Watch, #3)",None,650,68.30135,2,0.532066,112226,0,0.261482,0.000105
1954,13154933,,1,"Odd Apocalypse (Odd Thomas, #5)",None,282,35.696539,3,0.618031,24487,0,0.179519,0.00009
1974,45101,,1,"The Mad Ship (Liveship Traders, #2)",None,571,60.721535,1,0.537395,87453,0,0.179212,0.000091
1985,23675858,,1,Departure,None,158,15.136364,0,0.607756,7538,0,0.061871,0.000051
1988,33459,,1,Coyote Blue,None,352,33.43341,3,0.653312,40359,0,0.168291,0.000075
1991,866136,,1,The Dreaming Void,None,362,47.459424,0,0.614515,40153,0,0.086769,0.000062
2000,827,,1,"The Diamond Age: Or, A Young Lady's Illustrated Primer",None,733,60.945577,0,0.485254,130183,0,0.233401,0.000097
2008,21787,,1,The Princess Bride,None,1279,142.463022,2,0.350489,286448,0,0.716377,0.000415
2013,8172,,1,Superman: Birthright,None,178,24.8,4,0.670983,10570,0,0.073785,0.000054
2024,16065004,,1,"Shadows of Self (Mistborn, #5)",None,853,97.15912,1,0.46704,169712,0,0.28272,0.000134
2026,12652457,,1,"The Broken Eye (Lightbringer, #3)",None,542,57.714226,1,0.583947,85613,0,0.167033,0.000081
2030,22055280,,1,"The Providence of Fire (Chronicle of the Unhewn Throne, #2)",None,427,61.568681,1,0.620378,56424,0,0.12608,0.000084
2032,76688,,1,Robots and Empire (Robot #4),None,295,31.42393,0,0.623014,27017,0,0.149027,0.000074
2038,16992,,1,Kingdom Come,None,347,34.892601,4,0.569156,34167,0,0.119579,0.000059
2047,281433,,1,Tick Tock,None,400,44.169453,3,0.613747,48977,0,0.190566,0.000085
2053,573201,,1,The Icarus Agenda,None,299,33.407299,5,0.667527,29739,0,0.115053,0.000063
2065,36200825,,1,"Legends of Ahn (King's Dark Tidings, #3)",None,177,22.2,1,0.648883,10107,0,0.043208,0.000042
2076,13890,,1,"A Crown of Swords (The Wheel of Time, #7)",None,951,106.281174,1,0.451686,204038,0,0.330511,0.000142
2083,64401,,1,"Another Fine Myth (Myth Adventures, #1)",None,428,43.628255,2,0.619318,56592,0,0.116634,0.000064
2084,33395538,,1,Astrophysics for People in a Hurry,None,184,12.270356,0,0.680506,11457,0,0.119579,0.00005
2086,25105,,1,"Brief Lives (The Sandman, #7)",None,521,46.301763,4,0.543777,73660,0,0.238528,0.000091
2092,21326,,1,"Fables, Vol. 1: Legends in Exile",None,493,41.029035,4,0.498219,60423,0,0.274614,0.000086
2093,92871,,1,"Brothers Majere (Dragonlance: Preludes, #3)",None,430,37.121866,5,0.596466,55015,0,0.12444,0.000059
2104,472331,,1,Watchmen,None,1224,163.059919,4,0.355977,266440,0,0.577053,0.000326
2110,6559147,,1,"The Magicians (The Magicians, #1)",None,301,28.17137,0,0.636035,28717,0,0.128218,0.000061
2116,25131600,,1,"Aftermath (Star Wars: Aftermath, #1)",None,283,32.890909,0,0.619628,24725,0,0.117054,0.00007
2127,11543195,,1,"Words of Radiance (The Stormlight Archive, #2)",None,431,60.123909,1,0.637684,59091,0,0.10396,0.000075
2131,12191246,,1,"Second Son (Jack Reacher, #15.5)",None,250,22.603083,5,0.68061,21184,0,0.14605,0.000069
2138,483445,,1,"The Magical Worlds of Harry Potter: A Treasury of Myths, Legends, and Fascinating Facts",None,184,17.331818,2,0.744714,12538,0,0.113812,0.000059
2144,43908,,1,"Shadow of a Dark Queen (The Serpentwar Saga, #1)",None,533,61.363871,1,0.599487,84994,0,0.16754,0.000084
2146,35068705,,1,"The Poppy War (The Poppy War, #1)",None,458,31.173755,1,0.613867,64243,0,0.19247,0.000075
2149,15985373,,1,"Emperor of Thorns (The Broken Empire, #3)",None,742,79.648342,1,0.521329,143319,0,0.169972,0.000097
2155,44767458,,1,"Dune (Dune, #1)",None,278,30.157676,1,0.705789,27175,0,0.142604,0.000071
2158,22544764,,1,Uprooted,None,732,49.16003,2,0.500606,133935,0,0.419489,0.000147
2162,12013,,1,"Excession (Culture, #5)",None,374,44.958558,0,0.676521,47188,0,0.117528,0.000069
2179,14064,,1,I Am Legend,None,574,44.393714,3,0.558945,91919,0,0.270657,0.000093
2182,36510196,,1,"Old Man's War (Old Man's War, #1)",None,356,33.252913,0,0.605143,38239,0,0.111219,0.000057
2185,160149,,1,The Call of Cthulhu and Other Weird Stories,None,405,36.875794,3,0.603251,49352,0,0.178146,0.000084
2204,34508,,1,Interesting Times: The Play,None,245,41.4,2,0.680863,20351,0,0.084199,0.000066
2205,7668,,1,Rising Sun,None,665,61.910482,5,0.501495,110720,0,0.267225,0.000115
2208,17212344,,1,"Dead Ever After (Sookie Stackhouse, #13)",None,116,13.6,2,0.784858,5235,0,0.103179,0.000062
2212,106069,,1,Batman: The Long Halloween,None,423,41.957515,4,0.54769,48883,0,0.183614,0.000071
2213,18512,,1,"The Return of the King (The Lord of the Rings, #3)",None,1418,215.68374,2,0.323462,324967,0,0.707575,0.000466
2215,12177850,,1,"A Song of Ice and Fire (A Song of Ice and Fire, #1-5)",None,204,19.117077,1,0.695595,14403,0,0.108547,0.000048
2217,6356190,,1,"The Little Sisters of Eluria (The Dark Tower, #0.5)",None,293,45.761189,3,0.693347,29660,0,0.137767,0.000085
2229,6359434,,1,"And Another Thing... (Hitchhiker's Guide to the Galaxy, #6)",None,333,28.780367,2,0.67942,37557,0,0.156742,0.000067
2230,30517378,,1,"The Atlantis Gene (The Origin Mystery, #1)",None,187,18.363636,0,0.59295,10312,0,0.048597,0.000043
2232,18130,,1,"A Wind in the Door (Time Quintet, #2)",None,541,31.616255,2,0.550435,80402,0,0.385319,0.00012
2245,375802,,1,"Ender's Game (Ender's Saga, #1)",None,1499,319.784378,0,0.30913,347076,0,0.791062,0.000686
2264,7332,,1,The Silmarillion,None,945,73.287231,1,0.435669,194326,0,0.402905,0.000147
2281,40792913,,1,"Altered Carbon (Takeshi Kovacs, #1)",None,416,40.221046,0,0.611643,52797,0,0.165194,0.000081
2291,1085771,,1,"The Walking Dead, Vol. 7: The Calm Before",None,271,35.565152,4,0.639798,23407,0,0.135138,0.00008
2293,36621586,,1,"The Winter of the Witch (Winternight Trilogy, #3)",None,298,28.973876,2,0.688451,30466,0,0.167889,0.000085
2296,18138189,,1,"Tower Lord (Raven's Shadow, #2)",None,570,73.379116,1,0.575673,93354,0,0.149794,0.000093
2297,5720,,1,"Rainbow Six (John Clark, #2; Jack Ryan Universe, #10)",None,457,36.795601,5,0.577441,60167,0,0.181668,0.000072
2300,433567,,1,Flatland: A Romance of Many Dimensions,None,359,31.990493,0,0.644123,41392,0,0.178347,0.000079
2325,83539,,1,Fantastic Voyage,None,241,29.147885,3,0.687206,19874,0,0.118829,0.000069
2331,831829,,1,"30 Days of Night, Vol. 1",None,250,26.286131,3,0.672161,20921,0,0.107408,0.000057
2354,15858,,1,Mirror Mirror,None,212,19.555345,3,0.718278,16065,0,0.166252,0.000074
2357,32446,,1,The Door to December,None,293,28.849535,3,0.638108,27297,0,0.171273,0.000071
2358,659469,,1,The Hobbit: Graphic Novel,None,680,46.133214,1,0.503006,116124,0,0.378017,0.000117
2364,386162,,1,"The Hitchhiker's Guide to the Galaxy (Hitchhiker's Guide to the Galaxy, #1)",None,974,79.302982,0,0.422669,200282,0,0.516597,0.000193
2369,13817,,1,"Shards of a Broken Crown (The Serpentwar Saga, #4)",None,417,51.307182,1,0.674483,58502,0,0.144784,0.000075
2370,6597651,,1,The Windup Girl,None,534,47.240023,0,0.54884,78106,0,0.237689,0.000092
2380,4703427,,1,"Dust of Dreams (Malazan Book of the Fallen, #9)",None,456,60.987172,1,0.661201,68593,0,0.115768,0.000074
2393,91476,,1,"Grave Peril (The Dresden Files, #3)",None,1007,97.50337,1,0.418109,211781,0,0.379756,0.000153
2397,10611,,1,The Eyes of the Dragon,None,742,71.502125,3,0.500715,137652,0,0.369612,0.00013
2401,85957,,1,"Assassins (Left Behind, #6)",None,205,22.723878,3,0.723338,15125,0,0.162339,0.000075
2407,29226553,,1,"Dark Age (Red Rising Saga, #5)",None,377,48.436364,1,0.639511,45326,0,0.113083,0.000078
2409,825473,,1,The Devil's Alternative,None,241,24.560254,5,0.618465,17886,0,0.115751,0.000061
2410,20829029,,1,The Martian,None,220,18.019464,5,0.578705,13941,0,0.154357,0.000068
2414,1166599,,1,"The Gathering Storm (The Wheel of Time, #12)",None,895,96.360619,1,0.460828,184361,0,0.325787,0.000132
2417,9018370,,1,"The Walking Dead, Vol. 13: Too Far Gone",None,263,40,4,0.643689,22177,0,0.119641,0.000082
2418,2495567,,1,"The Name of the Wind (The Kingkiller Chronicle, #1)",None,263,32.554545,1,0.667982,23014,0,0.112577,0.000073
2423,10790277,,1,"Rise of Empire (The Riyria Revelations, #3-4)",None,580,59.031756,1,0.567947,95364,0,0.194129,0.00009
2427,17855756,,1,"Dust (Silo, #3)",None,656,49.088739,0,0.487316,104695,0,0.299409,0.000105
2428,9534,,1,"Shadow of the Hegemon (The Shadow Series, #2)",None,627,52.896836,0,0.522988,102637,0,0.254921,0.000096
2431,19536001,,1,Sex Criminals: Volume One: One Weird Trick,None,308,24.569379,4,0.564554,26691,0,0.169974,0.000072
2440,383028,,1,"The Hard Way (Jack Reacher, #10)",None,419,37.442469,5,0.569949,49911,0,0.191422,0.000084
2442,902715,,1,"Before They Are Hanged (The First Law, #2)",None,880,93.148661,1,0.465503,180038,0,0.277631,0.000121
2449,381817,,1,False Gods (Horus Heresy #2),None,278,35.2,1,0.684856,26369,0,0.074857,0.000054
2455,9647532,,1,Fuzzy Nation (Fuzzy Sapiens #7),None,462,60.289394,0,0.558751,59502,0,0.115984,0.00008
2457,101249,,1,I'm Just Here for the Food: Food + Heat = Cooking,None,125,14.572727,4,0.789677,6120,0,0.106932,0.000058
2460,7996,,1,"Redwall (Redwall, #1)",None,548,37.0702,1,0.540226,80968,0,0.352862,0.000113
2461,6251012,,1,UR,None,209,38.869464,3,0.73721,16024,0,0.097951,0.000069
2462,144773,,1,Contest,None,151,24.4,5,0.678411,7683,0,0.073982,0.000058
2464,31336,,1,"The Tale of the Body Thief (The Vampire Chronicles, #4)",None,468,41.441922,3,0.555766,60733,0,0.305535,0.000108
2466,176788,,1,"Arrow's Flight (Heralds of Valdemar, #2)",None,267,33.966667,2,0.640168,22733,0,0.099264,0.000065
2474,68418,,1,"The Dark Elf Trilogy Collector's Edition (Forgotten Realms: Dark Elf Trilogy, #1-3; Legend of Drizzt, #1-3)",None,290,37.512005,1,0.746737,31292,0,0.096406,0.000061
2480,28876,,1,"His Majesty's Dragon (Temeraire, #1)",None,701,52.491859,1,0.508474,124754,0,0.289126,0.000102
2485,94510,,1,"100 Bullets, Vol. 1: First Shot, Last Call",None,219,27.998485,4,0.659755,15749,0,0.070305,0.000051
2495,32445,,1,Strange Highways,None,298,38.609091,3,0.648679,28706,0,0.109162,0.000072
2501,32424,,1,Lightning,None,414,39.939041,3,0.58998,50438,0,0.229988,0.000088
2504,12880428,,1,"The Wolf Gift (The Wolf Gift Chronicles, #1)",None,267,29.854146,3,0.669567,23777,0,0.168883,0.000083
2516,22358,,1,We3,None,168,16.085398,4,0.636655,8931,0,0.068477,0.000039
2523,31130570,,1,Slaughterhouse-Five,None,179,12.15889,4,0.678175,10804,0,0.107954,0.000047
2529,33455,,1,Island of the Sequined Love Nun,None,400,37.126474,3,0.63109,50361,0,0.219539,0.000086
2540,605015,,1,Dead and Alive (Dean Koontz's Frankenstein #3),None,289,39.745455,3,0.654628,27243,0,0.117584,0.000073
2550,22369,,1,"All-Star Superman, Vol. 1",None,237,21.647785,4,0.645427,18050,0,0.103557,0.000048
2565,15450,,1,"Golem in the Gears (Xanth, #9)",None,328,42.5,2,0.643209,34494,0,0.121315,0.000079
2574,106,,1,Dune Messiah (Dune Chronicles #2),None,939,82.990957,0,0.448747,197624,0,0.315528,0.000124
2575,7683254,,1,"Monster Hunter Vendetta (Monster Hunter International, #2)",None,313,43.818182,1,0.629127,30719,0,0.085359,0.000066
2578,121581,,1,"The Past Through Tomorrow (Future History, #1-21)",None,328,46.145455,0,0.65132,34929,0,0.123069,0.000081
2589,231562,,1,"The Enemy (Jack Reacher, #8)",None,485,35.92256,5,0.542336,63654,0,0.239871,0.000092
2595,328907,,1,"Sharpe's Tiger (Sharpe, #1)",None,282,35.639394,5,0.612705,24276,0,0.093716,0.000063
2625,943402,,1,Let the Right One In,None,542,36.717508,3,0.546241,80085,0,0.307364,0.000097
2630,36402034,,1,Do Androids Dream of Electric Sheep?,None,354,24.711595,0,0.621357,38823,0,0.178442,0.000065
2636,3972,,1,"Olympos (Ilium, #2)",None,450,51.586597,0,0.626815,63324,0,0.123176,0.000072
2637,17563539,,1,The Egg,None,230,22.919697,1,0.742548,19555,0,0.126762,0.000066
2647,17131869,,1,"Saga, Vol. 2 (Saga, #2)",None,715,60.476647,4,0.479238,122328,0,0.310182,0.00012
2663,45107,,1,"Assassin's Apprentice (Farseer Trilogy, #1)",None,865,85.817942,1,0.460391,172039,0,0.31105,0.000122
2665,12280500,,1,"Conqueror (Conqueror, #5)",None,247,33.5,1,0.632863,19227,0,0.088285,0.000065
2672,24685115,,1,"Morning Star (Red Rising, #3)",None,218,21.342195,0,0.664186,15710,0,0.083745,0.000049
2674,23529,,1,From Hell,None,349,30.803809,4,0.558887,33939,0,0.189842,0.000079
2675,37173847,,1,"Foundryside (Founders, #1)",None,433,52.616667,1,0.603295,56425,0,0.120606,0.000081
2678,106859,,1,Superman for All Seasons,None,87,13.1,4,0.742048,2776,0,0.046213,0.000037
2680,379316,,1,The Darkest Evening of the Year,None,209,28.971012,3,0.73629,16004,0,0.13181,0.000072
2682,6327770,,1,Breathless,None,149,27.4,3,0.650916,7177,0,0.095477,0.000078
2688,498214,,1,"Daggerspell (Deverry, #1)",None,323,45.463636,1,0.72117,37503,0,0.106538,0.000075
2694,960,,1,"Angels &#38; Demons (Robert Langdon, #1)",None,1493,314.05407,5,0.305446,340199,0,0.919236,0.001225
2696,22421,,1,"Transmetropolitan, Vol. 4: The New Scum",None,237,35.5,4,0.649896,18175,0,0.070738,0.000059
2703,59715,,1,The Authoritative Calvin and Hobbes: A Calvin and Hobbes Treasury,None,172,18.981818,3,0.675915,9940,0,0.103246,0.000059
2704,371787,,1,"Sorceress of Darshiva (The Malloreon, #4)",None,567,61.98004,2,0.570201,91495,0,0.161922,0.000084
2710,23093367,,1,"Saga, Vol. 4",None,619,52.763411,4,0.505811,96747,0,0.219104,0.000095
2726,13812,,1,"Magician: Apprentice (The Riftwar Saga, #1)",None,746,80.353214,1,0.501463,139349,0,0.260286,0.000113
2733,20509356,,1,"Sand Omnibus (Sand, #1-5)",None,220,22.281818,0,0.580282,13979,0,0.073588,0.000054
2736,10618,,1,Apt Pupil,None,266,57.727273,3,0.698539,24620,0,0.151777,0.000101
2739,11125,,1,Digital Fortress,None,1130,115.372731,5,0.368581,235112,0,0.643207,0.000344
2752,13811,,1,"Talon of the Silver Hawk (Conclave of Shadows, #1)",None,404,56.239398,1,0.670602,54591,0,0.130315,0.000079
2771,13497,,1,"A Feast for Crows (A Song of Ice and Fire, #4)",None,1445,260.497423,1,0.319789,333633,0,0.727908,0.000499
2777,25104,,1,"The Wake (The Sandman, #10)",None,445,42.879594,4,0.53805,53154,0,0.203231,0.000083
2778,91479,,1,"Death Masks (The Dresden Files, #5)",None,973,92.015107,1,0.439769,207957,0,0.332543,0.000134
2783,77507,,1,"Red Mars (Mars Trilogy, #1)",None,761,61.971451,0,0.477256,138013,0,0.231432,0.000092
2785,397860,,1,The Fog,None,291,29.709679,3,0.672331,28369,0,0.163363,0.000071
2793,11563,,1,Danse Macabre,None,299,55.701515,3,0.683643,30457,0,0.174074,0.00011
2801,599052,,1,"The Amazing Spider-Man, Vol. 1: Coming Home",None,94,10.6,4,0.788149,3445,0,0.026232,0.000026
2802,7672,,1,Congo,None,1018,102.688575,5,0.401433,207803,0,0.437081,0.000179
2806,19486421,,1,"Skin Game (The Dresden Files, #15)",None,729,64.362485,1,0.489,129759,0,0.261434,0.000108
2821,2113260,,1,"Shades of Grey (Shades of Grey, #1)",None,329,32.409657,2,0.640689,34569,0,0.14815,0.000072
2823,77160,,1,"Across the Nightingale Floor (Tales of the Otori, #1)",None,241,23.958025,1,0.683437,19765,0,0.13892,0.000067
2825,478951,,1,"The Bonehunters (Malazan Book of the Fallen, #6)",None,541,63.737545,1,0.60256,88016,0,0.130527,0.000076
2826,218467,,1,Lucifer's Hammer,None,583,50.817056,0,0.545508,92547,0,0.218265,0.000089
2829,13055592,,1,Redshirts,None,739,60.395726,0,0.492246,134231,0,0.256431,0.000097
2840,61975,,1,"Dragonflight (Dragonriders of Pern, #1)",None,772,68.493712,2,0.492678,146624,0,0.337204,0.00013
2841,30893,,1,"The Eiger Sanction (Jonathan Hemlock, #1)",None,279,37.4,5,0.644646,25000,0,0.112224,0.000076
2847,296298,,1,The Guns of Navarone,None,298,28.696445,5,0.65695,29072,0,0.153978,0.000073
2850,34128219,,1,"La Belle Sauvage (The Book of Dust, #1)",None,367,25.529384,1,0.578282,38838,0,0.278711,0.000093
2851,19668,,1,"Without Remorse (John Clark, #1; Jack Ryan Universe Publication Order #6)",None,577,47.148256,5,0.523415,86979,0,0.208088,0.000084
2853,43509,,1,"Harry Potter and the Goblet of Fire (Harry Potter, #4)",None,132,14,2,0.698358,6038,0,0.085276,0.000056
2854,47957,,1,"Heir to the Shadows (The Black Jewels, #2)",None,222,22.629183,2,0.611064,14990,0,0.122868,0.000066
2862,6122735,,1,"The Night Angel Trilogy (Night Angel, #1-3)",None,304,43.5,1,0.732673,33744,0,0.094096,0.000074
2867,121410,,1,Adrift: Seventy-Six Days Lost at Sea,None,183,17.618182,0,0.699994,11657,0,0.112158,0.000063
2876,3710603,,1,"Y: The Last Man - The Deluxe Edition Book One (Y: The Last Man, #1-2)",None,272,34.7,4,0.634958,23402,0,0.127098,0.000083
2885,37034,,1,The Woman in Black,None,276,21.953371,3,0.671568,25486,0,0.193821,0.000077
2906,27712,,1,The Neverending Story,None,550,30.569836,2,0.522769,78925,0,0.382289,0.000113
2907,31287693,,1,Dragon Teeth,None,277,28.032401,5,0.638518,24408,0,0.168001,0.000085
2911,10569,,1,On Writing: A Memoir of the Craft,None,789,55.576985,3,0.448849,139532,0,0.501057,0.000176
2913,8429687,,1,"Deadline (Newsflesh Trilogy, #2)",None,397,33.485944,3,0.602435,47355,0,0.138493,0.000061
2919,15839976,,1,"Red Rising (Red Rising Saga, #1)",None,880,82.476922,0,0.455197,176052,0,0.499545,0.000199
