Id,Label,timeset,bipartite,title,subjects,Degree,Weighted Degree,modularity_class,clustering,triangles,componentnumber,eigencentrality,pageranks,Authority,Hub
2430,31250,,1,Little Dorrit,None,565,46.630263,1,0.620957,98937,0,0.354921,0.000076,0.019593,0.019593
2437,11827808,,1,The Secret of the Nagas (Shiva Trilogy #2),None,309,27.985747,4,0.609381,28998,0,0.185397,0.000059,0.010158,0.010158
2439,7815744,,1,The Upside of Irrationality: The Unexpected Benefits of Defying Logic at Work and at Home,None,409,31.318998,3,0.552735,46118,0,0.241958,0.000048,0.013285,0.013285
2445,21456940,,1,1919,None,117,16.040277,4,0.614058,4167,0,0.04958,0.000041,0.002668,0.002668
2450,53022,,1,The Collected Poems of W.B. Yeats,None,581,45.093434,2,0.581494,97976,0,0.357589,0.000068,0.019724,0.019724
2451,23885,,1,No One Writes to the Colonel and Other Stories,None,361,41.984848,2,0.62864,40849,0,0.227533,0.00006,0.012527,0.012527
2458,1428,,1,By the River Piedra I Sat Down and Wept,None,510,31.462625,4,0.480273,62337,0,0.282286,0.000066,0.015483,0.015483
2463,41721428,,1,Can't Hurt Me: Master Your Mind and Defy the Odds,None,280,19.627155,3,0.552714,21589,0,0.152416,0.000049,0.008318,0.008318
2472,46114,,1,The Waves,None,438,37.862916,2,0.619479,59286,0,0.272408,0.000062,0.015034,0.015034
2475,127515,,1,Invasion of the Body Snatchers,None,376,36.188578,1,0.629702,44394,0,0.238715,0.000066,0.013157,0.013157
2476,91760,,1,The Diary of Frida Kahlo: An Intimate Self-Portrait,None,367,21.651369,5,0.535579,35970,0,0.214926,0.000042,0.01181,0.01181
2481,58314,,1,The Elementary Particles,None,291,28.900766,2,0.675886,28519,0,0.191544,0.000049,0.010551,0.010551
2488,764903,,1,Cheaper by the Dozen,None,328,32.142417,1,0.721936,38716,0,0.224391,0.000077,0.012381,0.012381
2491,7354,,1,The Shipping News,None,1200,92.233628,0,0.416258,299456,0,0.63323,0.000161,0.034888,0.034888
2493,18723,,1,Brick Lane,None,296,38.7,0,0.715644,31245,0,0.203987,0.000068,0.011244,0.011244
2494,18693655,,1,A Mind for Numbers: How to Excel at Math and Science,None,146,18,3,0.742466,7859,0,0.100347,0.000053,0.005495,0.005495
2497,298663,,1,The Killer Inside Me,None,133,15.609091,2,0.741741,6511,0,0.091322,0.00004,0.005018,0.005018
2499,115130,,1,A Stranger in the Mirror,None,161,21.631768,4,0.748214,9637,0,0.10051,0.000051,0.005524,0.005524
2500,191373,,1,Bestiario,None,180,24.10303,2,0.770391,12411,0,0.12624,0.000041,0.006944,0.006944
2502,10245602,,1,Poor Economics: A Radical Rethinking of the Way to Fight Global Poverty,None,176,22.8,3,0.651299,10030,0,0.106323,0.000045,0.005818,0.005818
2515,99208,,1,"The Monkey Wrench Gang (Monkey Wrench Gang, #1)",None,270,37.4,2,0.793033,28799,0,0.200484,0.000062,0.011068,0.011068
2517,16335,,1,"The Mystery of the Blue Train (Hercule Poirot, #6)",None,309,48.483333,4,0.737465,35093,0,0.208946,0.000085,0.011506,0.011506
2520,13533740,,1,Thomas Jefferson: The Art of Power,None,329,29.727473,3,0.599192,32330,0,0.199116,0.000063,0.010915,0.010915
2521,569564,,1,The Complete Works,None,481,41.287427,1,0.649047,74926,0,0.311249,0.000078,0.017175,0.017175
2522,158516,,1,The Twelve Chairs,None,392,49.343706,2,0.711702,54542,0,0.269039,0.000067,0.01484,0.01484
2526,79428,,1,The Abolition of Man,None,285,34.872727,2,0.666074,26956,0,0.177747,0.000066,0.009763,0.009763
2527,48974,,1,I Am the Cheese,None,326,35.144289,1,0.738518,39123,0,0.229135,0.00008,0.012648,0.012648
2531,2547,,1,The Prophet,None,1409,99.41626,3,0.345964,343174,0,0.683978,0.000151,0.037569,0.037569
2534,1524,,1,"Agamemnon (Oresteia, #1)",None,371,42.751965,1,0.714577,49045,0,0.253003,0.00008,0.013966,0.013966
2536,6462,,1,His Excellency: George Washington,None,497,32.393563,3,0.552054,68044,0,0.295881,0.00007,0.016271,0.016271
2537,89788,,1,The Lady and the Unicorn,None,451,30.399255,1,0.624607,63382,0,0.291987,0.000066,0.016097,0.016097
2541,33418,,1,"Parallel Worlds: A Journey through Creation, Higher Dimensions, and the Future of the Cosmos",None,228,22.627273,3,0.608277,15741,0,0.139123,0.000049,0.007634,0.007634
2543,3291,,1,The Stories of Eva Luna,None,284,40.4,0,0.705768,28362,0,0.195974,0.000068,0.010801,0.010801
2545,7723,,1,The Metamorphosis and Other Stories,None,753,52.661814,2,0.531403,150455,0,0.445345,0.000086,0.024562,0.024562
2548,3869,,1,A Brief History of Time,None,1443,104.154501,3,0.336585,350184,0,0.689393,0.000176,0.037838,0.037838
2553,41160292,,1,Exhalation: Stories,None,263,34.3,3,0.689722,23763,0,0.180847,0.000067,0.00994,0.00994
2558,10058,,1,Flags of Our Fathers,None,481,30.229975,3,0.603231,69637,0,0.299997,0.00006,0.016525,0.016525
2559,92780,,1,Cold Comfort Farm,None,522,38.400961,1,0.574102,78067,0,0.315002,0.000073,0.017367,0.017367
2560,402843,,1,"Zen Mind, Beginner's Mind: Informal Talks on Zen Meditation and Practice",None,728,50.074195,3,0.482073,127570,0,0.407469,0.000077,0.022388,0.022388
2564,10374,,1,Hard-Boiled Wonderland and the End of the World,None,826,56.624655,0,0.465011,158441,0,0.452394,0.00009,0.024888,0.024888
2567,3867,,1,The History of Love,None,916,60.546449,0,0.482853,202349,0,0.516699,0.000128,0.028482,0.028482
2571,12083,,1,Long Day's Journey into Night,None,660,55.451151,1,0.598933,130250,0,0.413179,0.000075,0.022806,0.022806
2572,18646,,1,"Galileo's Daughter: A Historical Memoir of Science, Faith and Love",None,303,30.094755,1,0.581055,26585,0,0.18281,0.000056,0.010047,0.010047
2577,30005,,1,Red Harvest,None,401,44.574242,2,0.615536,49366,0,0.254782,0.000078,0.014036,0.014036
2579,7526,,1,The Blind Side: Evolution of a Game,None,254,17.86456,3,0.718185,23076,0,0.176869,0.00005,0.009726,0.009726
2580,4887,,1,The Drama of the Gifted Child: The Search for the True Self,None,255,26.186364,2,0.659194,21348,0,0.170149,0.000045,0.009355,0.009355
2581,70401,,1,On the Road,None,1798,183.046262,2,0.300968,486214,0,0.825948,0.00027,0.045375,0.045375
2582,19494,,1,The Spy Who Came In from the Cold,None,635,41.402215,2,0.523192,105316,0,0.371622,0.000078,0.020456,0.020456
2583,364089,,1,The Last Don,None,146,20,4,0.745961,7896,0,0.099274,0.000048,0.005446,0.005446
2600,3717,,1,Stranger than Fiction,None,370,36.572207,2,0.605435,41330,0,0.228223,0.000071,0.012558,0.012558
2601,11566956,,1,Are You My Mother? A Comic Drama,None,273,25.06024,0,0.611129,22690,0,0.165352,0.000059,0.009095,0.009095
2603,11256979,,1,The Magic of Reality: How We Know What's Really True,None,239,20.504013,3,0.54323,15450,0,0.128368,0.000047,0.007002,0.007002
2610,536653,,1,A Connecticut Yankee in King Arthur's Court,None,255,39.4,1,0.764027,24743,0,0.182091,0.000063,0.010039,0.010039
2613,8427894,,1,Theodore Roosevelt Trilogy,None,195,15.323261,3,0.622998,11784,0,0.117483,0.000033,0.006435,0.006435
2615,4985,,1,Welcome to the Monkey House,None,575,46.386757,2,0.57092,94216,0,0.345613,0.000075,0.019031,0.019031
2617,7940589,,1,Malcolm X: A Life of Reinvention,None,67,8.4,0,0.693351,1533,0,0.043581,0.000027,0.002383,0.002383
2620,10414941,,1,Catherine the Great: Portrait of a Woman,None,677,37.649832,3,0.436506,99884,0,0.356814,0.000082,0.019562,0.019562
2629,16255,,1,"Tales of the City (Tales of the City, #1)",None,276,22.147538,0,0.702872,26674,0,0.192211,0.000061,0.01059,0.01059
2633,138269,,1,Catch Me If You Can: The True Story of a Real Fake,None,361,20.44831,1,0.628455,40837,0,0.228905,0.00006,0.012609,0.012609
2639,1883838,,1,The Heroin Diaries: A Year in the Life of a Shattered Rock Star,None,235,21.724162,2,0.705219,19390,0,0.159133,0.000054,0.008763,0.008763
2642,1869,,1,Nickel and Dimed: On (Not) Getting by in America,None,1046,74.097152,0,0.44476,243077,0,0.568055,0.000123,0.031297,0.031297
2643,44255,,1,Toujours Provence,None,390,35.119247,0,0.631877,47931,0,0.246444,0.000067,0.013573,0.013573
2645,3149348,,1,Animal Farm,None,88,8.736364,3,0.634796,2430,0,0.056461,0.000029,0.003086,0.003086
2648,13435889,,1,"How Children Succeed: Grit, Curiosity, and the Hidden Power of Character",None,349,38.70303,0,0.619817,37639,0,0.222925,0.000078,0.012258,0.012258
2649,12659,,1,Texas,None,360,43.131119,1,0.689725,44570,0,0.230083,0.000074,0.012688,0.012688
2651,30933,,1,Brideshead Revisited,None,982,71.236252,1,0.454698,219015,0,0.538427,0.000108,0.02967,0.02967
2653,67920,,1,Sybil: The Classic True Story of a Woman Possessed by Sixteen Personalities,None,866,52.751035,1,0.475473,178086,0,0.484906,0.000106,0.026708,0.026708
2655,56919,,1,La tregua,None,222,21.878713,2,0.696017,17074,0,0.150457,0.000041,0.008268,0.008268
2657,9742,,1,The Audacity of Hope: Thoughts on Reclaiming the American Dream,None,992,55.606536,3,0.399348,196294,0,0.507118,0.000094,0.027836,0.027836
2658,6819,,1,Ghostwritten,None,385,43.297902,0,0.589813,43599,0,0.230296,0.000073,0.01267,0.01267
2662,6194,,1,Waiting for the Barbarians,None,343,34.643473,0,0.615399,36095,0,0.217715,0.000055,0.011991,0.011991
2668,533465,,1,Balzac and the Little Chinese Seamstress,None,470,31.721407,0,0.605535,66739,0,0.297186,0.000082,0.016383,0.016383
2669,187181,,1,The Chosen (Reuven Malther #1),None,852,59.952351,1,0.506165,183498,0,0.491965,0.00011,0.027134,0.027134
2670,13593553,,1,To Sell Is Human: The Surprising Truth About Moving Others,None,188,21.645455,3,0.534646,9398,0,0.085802,0.000046,0.004654,0.004654
2676,16280,,1,&#34;Why Are All The Black Kids Sitting Together in the Cafeteria?&#34;: A Psychologist Explains the Development of Racial Identity,None,239,29,0,0.755037,21474,0,0.168649,0.000066,0.009292,0.009292
2683,74998,,1,"The Magic Faraway Tree (The Faraway Tree, #2)",None,215,18.238553,1,0.73484,16905,0,0.149456,0.000059,0.008232,0.008232
2685,6080337,,1,The Year of the Flood,None,913,57.309517,0,0.473687,197209,0,0.510775,0.000123,0.028138,0.028138
2700,32261,,1,Tess of the D'Urbervilles,None,1281,98.507084,1,0.397048,325516,0,0.664187,0.000179,0.036585,0.036585
2702,6671,,1,The Wonderful Story of Henry Sugar and Six More,None,282,31.581818,0,0.674036,26706,0,0.1874,0.000069,0.010323,0.010323
2708,28256439,,1,"The Hidden Life of Trees: What They Feel, How They Communicate &#8211; Discoveries from a Secret World",None,374,28.386139,0,0.567175,39561,0,0.225835,0.000061,0.012411,0.012411
2711,117047,,1,The Blind Watchmaker: Why the Evidence of Evolution Reveals a Universe Without Design,None,369,32.498581,3,0.619403,42055,0,0.234422,0.000064,0.012898,0.012898
2713,22693211,,1,Girl in a Band,None,267,19.843518,0,0.5558,19737,0,0.159144,0.000042,0.00873,0.00873
2716,8086216,,1,Plenty,None,272,32,0,0.614662,22654,0,0.17213,0.000056,0.009464,0.009464
2721,97412,,1,On the Shortness of Life,None,206,26.1,3,0.513805,10849,0,0.102587,0.000044,0.00559,0.00559
2723,9557,,1,Sputnik Sweetheart,None,727,50.088798,0,0.489737,129242,0,0.40957,0.000085,0.022532,0.022532
2734,16305,,1,"Evil Under the Sun (Hercule Poirot, #24)",None,452,44.805938,4,0.60332,61494,0,0.281706,0.000077,0.0155,0.0155
2738,6750,,1,The Broom of the System,None,428,52.855361,2,0.621802,56819,0,0.268731,0.000071,0.014809,0.014809
2743,23955,,1,Trainspotting,None,866,61.179289,0,0.485659,181901,0,0.490554,0.0001,0.027033,0.027033
2748,181206,,1,The 80/20 Principle: The Secret to Achieving More with Less,None,265,22.069899,3,0.511978,17909,0,0.125368,0.000041,0.00681,0.00681
2762,40923,,1,Theodore Rex,None,459,29.810514,3,0.561483,59018,0,0.272815,0.000057,0.01499,0.01499
2763,18728,,1,No Ordinary Time: Franklin and Eleanor Roosevelt: The Home Front in World War II,None,372,20.82058,3,0.566139,39067,0,0.222429,0.000047,0.012218,0.012218
2766,9522,,1,"Persepolis, Volume 1",None,611,32.838961,1,0.579689,108028,0,0.378728,0.00007,0.020885,0.020885
2772,227443,,1,"Bridget Jones's Diary (Bridget Jones, #1)",None,1692,162.334013,0,0.314069,449303,0,0.791258,0.000434,0.043498,0.043498
2774,58255,,1,&#1605;&#1583;&#1740;&#1585; &#1605;&#1583;&#1585;&#1587;&#1607;,None,133,14.945455,2,0.750399,6587,0,0.095451,0.000029,0.005249,0.005249
2775,5697,,1,The Complete Short Novels,None,420,48.437529,2,0.686442,60400,0,0.282944,0.000069,0.015607,0.015607
2779,817791,,1,The Blind Side: Evolution of a Game,None,313,15.494699,3,0.630048,30764,0,0.20057,0.000051,0.011024,0.011024
2796,15799936,,1,How to Tell If Your Cat Is Plotting to Kill You,None,360,22.652292,0,0.59545,38478,0,0.223195,0.000062,0.012277,0.012277
2798,113091,,1,A Death in the Family,None,244,31.5,2,0.743574,22044,0,0.17443,0.000049,0.009616,0.009616
2799,9370,,1,Skinny Legs and All,None,518,40.55086,0,0.611659,81903,0,0.328074,0.000069,0.018096,0.018096
2800,96593,,1,The Success Principles: How to Get from Where You Are to Where You Want to Be,None,179,17.728649,3,0.603666,9617,0,0.084392,0.00004,0.00457,0.00457
2811,10956,,1,The Virgin Suicides,None,1288,98.624451,0,0.392791,325556,0,0.662471,0.000175,0.036482,0.036482
2828,1301,,1,Moneyball: The Art of Winning an Unfair Game,None,884,51.601385,3,0.455707,177856,0,0.484447,0.000097,0.026644,0.026644
2833,164323,,1,"The Google Story: Inside the Hottest Business, Media, and Technology Success of Our Time",None,165,20.3,3,0.625351,8461,0,0.091851,0.000046,0.005013,0.005013
2843,27494,,1,Leaves of Grass,None,875,58.503973,2,0.509223,194714,0,0.506431,0.000087,0.027928,0.027928
2844,629,,1,"Zen and the Art of Motorcycle Maintenance: An Inquiry Into Values (Phaedrus, #1)",None,1469,111.259387,3,0.343883,370790,0,0.710334,0.000164,0.039014,0.039014
2845,28862,,1,The Prince,None,1470,123.907062,2,0.342527,369832,0,0.710273,0.000192,0.039032,0.039032
2846,12615008,,1,"Revolution 2020: Love, Corruption, Ambition",None,286,23.882669,4,0.615017,25065,0,0.172869,0.000048,0.009474,0.009474
2856,15801967,,1,Contagious: Why Things Catch On,None,237,29.454545,3,0.559858,15657,0,0.129247,0.000064,0.007046,0.007046
2857,3554772,,1,&#1593;&#1586;&#1575;&#1586;&#1610;&#1604;,None,172,19.701081,4,0.551884,8116,0,0.085284,0.000049,0.004628,0.004628
2860,35031085,,1,Frankenstein,None,961,56.069549,1,0.461566,212911,0,0.532382,0.000146,0.029338,0.029338
2861,135611,,1,Shakespeare: The World as Stage,None,641,42.840505,0,0.534536,109644,0,0.379884,0.00008,0.020919,0.020919
2866,530793,,1,The Wives of Henry VIII,None,244,32.3,1,0.714093,21170,0,0.168088,0.000061,0.009262,0.009262
2870,33514,,1,The Elements of Style,None,827,51.423535,4,0.503916,172113,0,0.477938,0.000094,0.026332,0.026332
2871,19288230,,1,Scrum: The Art of Doing Twice the Work in Half the Time,None,156,17.590909,3,0.611414,7392,0,0.079065,0.000052,0.0043,0.0043
2873,1848,,1,Wild Swans: Three Daughters of China,None,716,44.414764,0,0.536985,137452,0,0.424993,0.000097,0.023425,0.023425
2875,4701,,1,A Spot of Bother,None,244,26.181818,0,0.723571,21451,0,0.170674,0.000056,0.009396,0.009396
2877,732562,,1,The Rime of the Ancient Mariner,None,629,55.42871,1,0.587263,115988,0,0.386061,0.000092,0.021306,0.021306
2879,43324,,1,Are You Afraid of the Dark?,None,203,23.832396,4,0.719261,14747,0,0.135715,0.000056,0.00745,0.00745
2880,851393,,1,The Imitation of Christ,None,226,21.311888,3,0.64708,16452,0,0.141921,0.000044,0.00779,0.00779
2883,8239301,,1,&#1575;&#1604;&#1591;&#1606;&#1591;&#1608;&#1585;&#1610;&#1577;,None,145,15.562687,4,0.537356,5610,0,0.065938,0.000039,0.003569,0.003569
2889,487445,,1,The Onion Field,None,201,25,4,0.790945,15898,0,0.14361,0.000065,0.00792,0.00792
2893,13531832,,1,Vampires in the Lemon Grove,None,197,22.218182,0,0.702269,13558,0,0.134696,0.00006,0.007418,0.007418
2895,16171272,,1,The Good Lord Bird,None,185,17.772727,0,0.687309,11698,0,0.125921,0.000042,0.006931,0.006931
2896,370523,,1,Cien a&#241;os de soledad,None,142,10.842757,2,0.739686,7405,0,0.10491,0.000034,0.005766,0.005766
2900,49011,,1,The Bloody Chamber and Other Stories,None,337,31.127156,0,0.652907,36965,0,0.221544,0.000066,0.012216,0.012216
2902,16315,,1,Crooked House,None,348,38.592108,4,0.648415,39150,0,0.223017,0.000073,0.012267,0.012267
2921,79834,,1,Lust for Life,None,252,28.8,1,0.673686,21306,0,0.170859,0.000055,0.009406,0.009406
2923,126609,,1,Sister Carrie,None,677,57.536145,1,0.558551,127811,0,0.408909,0.000085,0.022561,0.022561
2924,43369,,1,God Is Not Great: How Religion Poisons Everything,None,613,38.775845,3,0.51714,97004,0,0.352573,0.000074,0.019366,0.019366
2927,20819685,,1,The Bone Clocks,None,600,40.729881,0,0.561491,100900,0,0.36086,0.000097,0.019878,0.019878
2928,77203,,1,The Kite Runner,None,2403,457.26523,0,0.222905,643305,0,0.968294,0.001109,0.052988,0.052988
2938,155,,1,Anna Karenina,None,260,32.381818,1,0.7485,25202,0,0.191225,0.000061,0.010538,0.010538
2939,6390031,,1,The Improbable Adventures of Sherlock Holmes,None,202,24.09697,1,0.796118,16162,0,0.15134,0.00005,0.008334,0.008334
2944,771085,,1,My Bondage and My Freedom,None,301,29.774359,1,0.690853,31192,0,0.202276,0.000046,0.01115,0.01115
2950,37380,,1,The Heart Is a Lonely Hunter,None,885,61.674542,0,0.510169,199563,0,0.511933,0.00011,0.02825,0.02825
2952,256008,,1,Lonesome Dove,None,953,69.062117,1,0.474607,215295,0,0.528952,0.000145,0.029156,0.029156
2953,9443405,,1,The Pale King,None,399,44.592191,2,0.614375,48782,0,0.247731,0.000059,0.013626,0.013626
2958,7311907,,1,"The Last Stand: Custer, Sitting Bull, and the Battle of the Little Bighorn",None,161,21.3,3,0.689441,8880,0,0.097607,0.000047,0.005361,0.005361
2959,37095,,1,The Shell Seekers,None,681,49.194062,1,0.551827,127770,0,0.404614,0.000108,0.022312,0.022312
2961,3379,,1,All Families are Psychotic,None,267,31.574242,2,0.706992,25106,0,0.185642,0.000067,0.010224,0.010224
2965,174354,,1,Over the Edge of the World: Magellan's Terrifying Circumnavigation of the Globe,None,245,25.972727,3,0.599565,17921,0,0.148334,0.00006,0.008154,0.008154
2969,40493,,1,"The Valley of Horses (Earth's Children, #2)",None,458,30.485733,1,0.670779,70199,0,0.309229,0.000088,0.017059,0.017059
2971,9594,,1,Timequake,None,298,36.830303,2,0.703613,31137,0,0.202005,0.000065,0.011132,0.011132
2978,31426,,1,The Collected Poems,None,337,24.904155,1,0.669563,37908,0,0.22455,0.000042,0.012381,0.012381
2983,891671,,1,Winter in Madrid,None,104,13.6,0,0.754108,4039,0,0.069503,0.00004,0.003822,0.003822
2984,13529055,,1,Mortality,None,284,30.316667,3,0.635893,25554,0,0.171623,0.000049,0.009427,0.009427
2990,16981,,1,Invisible Man,None,1479,126.853766,2,0.358014,391302,0,0.731651,0.000205,0.040274,0.040274
2995,38374795,,1,Howards End,None,337,38.144988,1,0.78121,44229,0,0.242791,0.000061,0.013411,0.013411
2998,20563,,1,Adam Bede,None,401,55.389394,1,0.712344,57130,0,0.265032,0.000077,0.01463,0.01463
2999,546018,,1,Roots: The Saga of an American Family,None,1083,81.195587,1,0.431094,252579,0,0.576895,0.000151,0.031773,0.031773
3001,18711993,,1,&#1601;&#1604;&#1578;&#1594;&#1601;&#1585;&#1610;,None,74,9.341558,4,0.600518,1622,0,0.019185,0.000033,0.001011,0.001011
3006,363752,,1,"Bridget Jones: The Edge of Reason (Bridget Jones, #2)",None,529,30.59534,0,0.57318,80048,0,0.327788,0.000094,0.018057,0.018057
3008,81948,,1,The E-Myth Revisited: Why Most Small Businesses Don't Work and What to Do About It,None,393,29.581528,3,0.528353,40698,0,0.20545,0.000053,0.011203,0.011203
3009,76334,,1,A New Earth: Awakening to Your Life's Purpose,None,805,44.830142,3,0.46556,150660,0,0.444105,0.000089,0.024387,0.024387
3016,18288,,1,Critique of Pure Reason,None,489,45.683,2,0.557872,66563,0,0.284006,0.000064,0.015613,0.015613
3022,30593,,1,Pnin,None,479,55.100017,2,0.628943,72002,0,0.305659,0.000075,0.016859,0.016859
3025,7717482,,1,"1Q84 (1Q84, #3)",None,281,25.437494,0,0.616167,24240,0,0.172944,0.000064,0.009497,0.009497
3031,351559,,1,"Murder Must Advertise  (Lord Peter Wimsey, #10)",None,311,39.481818,4,0.628441,30294,0,0.197678,0.00008,0.010878,0.010878
3032,40526,,1,"Time and Again (Time, #1)",None,303,31.222145,0,0.679278,31079,0,0.206958,0.000084,0.011399,0.011399
3034,773858,,1,Born Standing Up: A Comic's Life,None,968,54.060427,3,0.433876,203066,0,0.518628,0.0001,0.028521,0.028521
3037,4987,,1,Jailbird,None,460,51.9835,2,0.595084,62823,0,0.279109,0.000076,0.015372,0.015372
3038,5289,,1,Complete Works of Oscar Wilde,None,391,42.601515,1,0.667677,50907,0,0.256197,0.000066,0.014138,0.014138
3039,264158,,1,The Raven,None,861,57.209755,1,0.482938,178798,0,0.484895,0.000104,0.026701,0.026701
3043,1150759,,1,Enigma Otiliei,None,209,25.750932,1,0.76509,16630,0,0.150461,0.000044,0.008281,0.008281
3045,53617,,1,The Gourmet Cookbook: More than 1000 recipes,None,176,22.2,1,0.764156,11768,0,0.121492,0.000053,0.006686,0.006686
3047,497199,,1,Factotum,None,551,39.904197,2,0.544834,82556,0,0.328041,0.000073,0.018055,0.018055
3050,584637,,1,Utilitarianism,None,357,52.6,2,0.667752,42433,0,0.227006,0.000067,0.012496,0.012496
3053,935308,,1,"Faceless Killers (Kurt Wallander, #1)",None,547,35.814554,0,0.60305,90054,0,0.34488,0.000075,0.019021,0.019021
3058,44597,,1,Wide Sargasso Sea,None,512,54.304662,1,0.616217,80611,0,0.321325,0.000081,0.017738,0.017738
3059,7704143,,1,&#1578;&#1585;&#1575;&#1576; &#1575;&#1604;&#1605;&#1575;&#1587;,None,152,21.762689,4,0.525706,6033,0,0.067778,0.000053,0.003661,0.003661
3067,83674,,1,The Bridges of Madison County,None,723,42.695849,1,0.542611,141623,0,0.431672,0.000104,0.023808,0.023808
3069,1635,,1,Execution: The Discipline of Getting Things Done,None,280,24.142202,3,0.536815,20968,0,0.146248,0.000044,0.00797,0.00797
3072,24813,,1,The Calvin and Hobbes Tenth Anniversary Book,None,514,35.492785,1,0.585448,77186,0,0.321742,0.000095,0.017722,0.017722
3076,2615,,1,The Innovator's Dilemma: The Revolutionary Book that Will Change the Way You Do Business,None,150,13.641504,3,0.648949,7252,0,0.072815,0.00003,0.003946,0.003946
3079,187633,,1,Art and Fear: Observations on the Perils (and Rewards) of Artmaking,None,242,15.595655,5,0.485237,14150,0,0.125779,0.000042,0.006866,0.006866
3082,14595,,1,Please Kill Me: The Uncensored Oral History of Punk,None,498,39.85005,2,0.59719,73904,0,0.312062,0.00006,0.017196,0.017196
3083,6321904,,1,"Angels &#38; Demons (Robert Langdon, #1)",None,100,8.046787,3,0.696566,3448,0,0.061483,0.000031,0.00336,0.00336
3084,28859,,1,The Gospel According to Jesus Christ,None,264,34.490909,2,0.694032,24094,0,0.176492,0.000055,0.009711,0.009711
3085,93263,,1,The Legend of Sleepy Hollow (Graphic Novel),None,466,41.799458,1,0.627348,67970,0,0.290776,0.000077,0.016018,0.016018
3087,3872,,1,A History of the World in 6 Glasses,None,355,35.825025,3,0.649463,40809,0,0.234213,0.000073,0.012894,0.012894
3089,2549004,,1,The Return,None,147,15.590909,0,0.812599,8720,0,0.112206,0.000041,0.006173,0.006173
3092,70241,,1,Crash,None,180,25.7,2,0.639168,10297,0,0.10796,0.000063,0.005941,0.005941
3093,97875,,1,"44 Scotland Street (44 Scotland Street, #1)",None,323,31.475175,0,0.652251,33919,0,0.214979,0.000082,0.01184,0.01184
3096,85437,,1,Coma,None,308,33.152914,1,0.667456,31556,0,0.206288,0.000089,0.011362,0.011362
3102,19101283,,1,The Son,None,253,18.462251,2,0.702303,22388,0,0.176377,0.000055,0.009709,0.009709
3103,7148931,,1,"The 4-Hour Body: An Uncommon Guide to Rapid Fat-Loss, Incredible Sex, and Becoming Superhuman",None,224,27.654545,3,0.636531,15898,0,0.13383,0.000057,0.007316,0.007316
3105,56465,,1,The Gift of Fear: Survival Signals That Protect Us from Violence,None,287,32.099068,3,0.659487,27066,0,0.19221,0.000075,0.010568,0.010568
3108,31244,,1,Our Mutual Friend,None,429,41.365672,1,0.66085,60670,0,0.27691,0.000076,0.015293,0.015293
3109,7603,,1,Reading Lolita in Tehran: A Memoir in Books,None,1151,81.729353,0,0.421566,279003,0,0.612156,0.00015,0.03371,0.03371
3116,155712,,1,"Mrs. Mike (Mrs. Mike, #1)",None,337,37.01362,1,0.713314,40385,0,0.225325,0.000089,0.012434,0.012434
3122,17645,,1,The Penelopiad,None,418,39.362096,0,0.622687,54269,0,0.264114,0.000076,0.014559,0.014559
3124,288644,,1,Q &#38; A,None,266,28.186364,0,0.67899,23931,0,0.181168,0.000077,0.009965,0.009965
3126,35488,,1,Cash,None,296,26.290593,3,0.615987,26894,0,0.186348,0.000057,0.010236,0.010236
3130,77427,,1,H.M.S. Surprise (Aubrey &#38; Maturin #3),None,287,38.8,2,0.734704,30153,0,0.200302,0.00007,0.011038,0.011038
3133,6260997,,1,Half the Sky: Turning Oppression Into Opportunity for Women Worldwide,None,351,24.537649,0,0.661766,40649,0,0.236636,0.000061,0.013027,0.013027
3140,1953,,1,A Tale of Two Cities,None,2009,234.5777,1,0.267162,538876,0,0.876166,0.000441,0.048064,0.048064
3146,349254,,1,The Lord of the Rings: The Return of the King: Visual Companion,None,222,21.174276,1,0.755778,18540,0,0.151653,0.000053,0.008351,0.008351
3148,9717,,1,The Unbearable Lightness of Being,None,1657,154.447169,2,0.318973,437629,0,0.779268,0.000224,0.042818,0.042818
3152,58696,,1,David Copperfield,None,1248,95.748094,1,0.399212,310638,0,0.646273,0.000152,0.035589,0.035589
3153,672492,,1,The Far Side of the World (Aubrey &#38; Maturin #10),None,317,42.4,2,0.69766,34943,0,0.214653,0.000075,0.011828,0.011828
3161,13554713,,1,Fairy Tales from the Brothers Grimm: A New English Version,None,270,35.390909,1,0.758777,27555,0,0.196088,0.000067,0.010809,0.010809
3162,63032,,1,2666,None,532,45.01573,2,0.58282,82321,0,0.324885,0.000068,0.017885,0.017885
3168,42519,,1,Eisenhower: Soldier and President,None,100,11.420513,3,0.720808,3568,0,0.057939,0.000027,0.003166,0.003166
3169,3438000,,1,&#1579;&#1604;&#1575;&#1579;&#1610;&#1577; &#1594;&#1585;&#1606;&#1575;&#1591;&#1577;,None,146,18.26814,4,0.521209,5517,0,0.064299,0.000048,0.003474,0.003474
3176,181405,,1,"Sister, Sister",None,151,17.2,0,0.77457,8772,0,0.097066,0.00005,0.005358,0.005358
3182,22904,,1,The Complete Stories,None,325,33.656061,2,0.637968,33589,0,0.208725,0.000053,0.0115,0.0115
3191,73860,,1,Dibs in Search of Self,None,189,20.730303,0,0.722335,12833,0,0.135448,0.00006,0.007451,0.007451
3201,8680,,1,Fierce Invalids Home from Hot Climates,None,420,40.267018,0,0.657245,57831,0,0.277734,0.000075,0.015309,0.015309
