Id,Label,timeset,bipartite,title,subjects,Degree,Weighted Degree,modularity_class,clustering,triangles,componentnumber,eigencentrality,pageranks
1,16090981,,1,"Thief (Love Me with Lies, #3)",None,367,35.813778,5,0.607049,40770,0,0.168245,0.000054
7,15729261,,1,"The Marriage Mistake (Marriage to a Billionaire, #3)",None,320,42,5,0.543789,27755,0,0.12554,0.000054
10,17835766,,1,"One More Chance (Rosemary Beach, #8; Chance, #2)",None,652,80.503828,5,0.534982,113537,0,0.302258,0.000088
15,385742,,1,"Gregor and the Prophecy of Bane (Underland Chronicles, #2)",None,403,50.68335,1,0.643877,52156,0,0.208754,0.000077
24,1421990,,1,"Halfway to the Grave (Night Huntress, #1)",None,1060,112.373414,2,0.434817,244050,0,0.466196,0.000132
25,4497978,,1,Desire Unchained (Demonica #2),None,693,83.860619,2,0.518663,124364,0,0.315491,0.00009
28,17255265,,1,"This Man Confessed (This Man, #3)",None,645,72.625943,5,0.487857,101323,0,0.269701,0.000085
29,511684,,1,The Illustrated Mum,None,211,26.3,1,0.60984,13511,0,0.111637,0.000057
30,106134,,1,"Bone, Vol, 1: Out from Boneville (Bone, #1)",None,438,25.874104,1,0.534926,51194,0,0.211219,0.000062
32,1675216,,1,"Found (The Missing, #1)",None,471,41.915621,1,0.557447,61701,0,0.229473,0.000062
35,89716,,1,"Al Capone Does My Shirts (Tales from Alcatraz, #1)",None,702,52.710146,1,0.506171,124544,0,0.333044,0.000087
42,30095464,,1,"The Bone Witch (The Bone Witch, #1)",None,267,32.2,3,0.637014,22621,0,0.143575,0.000062
47,11765920,,1,"The Calling (Darkness Rising, #2)",None,545,50.784918,2,0.580215,86011,0,0.283594,0.000061
49,33860984,,1,Egomaniac,None,139,17.1,5,0.592326,5681,0,0.04898,0.000033
51,2985500,,1,"Night World, No. 2 (Night World, #4-6)",None,914,76.892361,2,0.487711,203493,0,0.441721,0.000091
55,6202690,,1,Twilight Director's Notebook: The Story of How We Made the Movie Based on the Novel by Stephenie Meyer,None,584,32.92864,2,0.559218,95199,0,0.308638,0.000062
58,7217724,,1,"Night Whispers (Warriors: Omen of the Stars, #3)",None,412,67.1,1,0.716699,60680,0,0.229057,0.000082
60,2679633,,1,"Pleasure Unbound (Demonica, #1)",None,801,87.38397,2,0.508739,163000,0,0.374994,0.0001
61,7775611,,1,"Thirst No. 3: The Eternal Dawn (Thirst, #3)",None,217,22.288728,2,0.728367,17070,0,0.131249,0.000037
63,27362503,,1,It Ends with Us,None,1393,118.197619,5,0.361686,350665,0,0.585035,0.00021
64,13618,,1,"Death Note, Vol. 3: Hard Run (Death Note, #3)",None,332,33.035877,1,0.603338,33151,0,0.170352,0.000065
70,24763621,,1,"Wintersong (Wintersong, #1)",None,566,57.829391,3,0.556722,89017,0,0.292739,0.000082
76,41424,,1,Beauty: A Retelling of the Story of Beauty and the Beast,None,487,38.24527,1,0.538064,63675,0,0.242251,0.00008
81,34275232,,1,"The Hazel Wood (The Hazel Wood, #1)",None,452,38.798115,3,0.562565,57340,0,0.224559,0.000078
82,395871,,1,"The Awakening / The Struggle (The Vampire Diaries, #1-2)",None,1007,75.567512,2,0.428,216791,0,0.460929,0.000098
85,13522957,,1,"Feral Sins (The Phoenix Pack, #1)",None,478,57.757459,2,0.564196,64320,0,0.2171,0.000065
88,17983690,,1,"Lick (Stage Dive, #1)",None,1015,94.731823,5,0.432677,222658,0,0.443103,0.000104
91,6373717,,1,Hold Still,None,258,27.860589,1,0.737942,24465,0,0.154718,0.000048
92,9833184,,1,"The Fiery Heart (Bloodlines, #4)",None,1013,86.045307,2,0.467839,239804,0,0.482395,0.000098
99,139417,,1,"A Kiss of Shadows (Merry Gentry, #1)",None,747,77.007324,2,0.471527,131382,0,0.334231,0.000111
100,29610595,,1,Too Late,None,326,36.074242,5,0.496574,26306,0,0.138178,0.000064
101,84119,,1,"The Horse and His Boy (Chronicles of Narnia, #5)",None,1327,95.67894,1,0.360314,317005,0,0.556031,0.00022
105,213753,,1,"Life As We Knew It (Last Survivors, #1)",None,988,66.166604,1,0.419016,204303,0,0.438024,0.000117
118,25944798,,1,"The Beauty of Darkness (The Remnant Chronicles, #3)",None,810,70.801212,3,0.489219,160290,0,0.394656,0.000086
119,8306857,,1,"Divergent (Divergent, #1)",None,1260,91.639868,1,0.382415,303320,0,0.549125,0.000154
122,10324808,,1,"Dragon's Oath (House of Night Novellas, #1)",None,398,49.992607,2,0.571105,45119,0,0.192137,0.000067
123,8581936,,1,"Supernaturally (Paranormalcy, #2)",None,550,53.625158,2,0.598795,90403,0,0.28933,0.000061
130,6325285,,1,"Rubinrot (Edelstein-Trilogie, #1)",None,161,22.8,1,0.804891,10367,0,0.109102,0.000048
138,39782747,,1,"Rebel Heir (Rush Duet, #1)",None,237,26.954545,5,0.588214,16450,0,0.097217,0.000046
140,6763961,,1,"My Soul to Save (Soul Screamers, #2)",None,585,65.379837,2,0.562932,96160,0,0.293435,0.000084
143,10560331,,1,"Out of Sight, Out of Time (Gallagher Girls, #5)",None,998,83.460446,1,0.472823,235231,0,0.474919,0.000095
149,24271,,1,"Skellig (Skellig, #1)",None,248,29.745455,1,0.717742,21983,0,0.144765,0.000067
150,33555224,,1,"Thunderhead (Arc of a Scythe, #2)",None,803,61.665477,3,0.465375,149852,0,0.374081,0.000106
151,820517,,1,"Joey Pigza Swallowed the Key (Joey Pigza, #1)",None,391,41.09657,1,0.622821,47487,0,0.195621,0.000069
152,10194514,,1,"Pushing the Limits (Pushing the Limits, #1)",None,1223,106.246203,5,0.408366,305153,0,0.541319,0.000113
154,25014114,,1,History Is All You Left Me,None,484,53.739427,3,0.591773,69170,0,0.244079,0.000079
157,6338619,,1,After,None,642,58.974865,1,0.562167,115672,0,0.335595,0.00008
163,20658347,,1,Heir of Fire (Throne of Glass #3),None,284,27.05491,3,0.645673,25947,0,0.156985,0.00006
171,428263,,1,"Eclipse (Twilight, #3)",None,2762,542.839667,0,0.220304,840008,0,0.957038,0.0009
172,11133791,,1,Tilt,None,252,37.3,1,0.729495,23071,0,0.145278,0.000055
178,7124095,,1,"Gone (Wake, #3)",None,561,60.988079,2,0.589146,92543,0,0.301534,0.000076
179,295649,,1,"Bloody Jack (Bloody Jack, #1)",None,194,24,1,0.702206,13146,0,0.113331,0.000068
180,17383918,,1,"Allegiant (Divergent, #3)",None,729,54.85979,3,0.515719,136849,0,0.367342,0.000094
181,313256,,1,"Dark Challenge (Dark, #5)",None,321,50.871212,2,0.724474,37209,0,0.161225,0.000062
182,17364620,,1,"Broken and Screwed 2 (BS, #2)",None,215,27.1,5,0.601217,13831,0,0.086094,0.000041
184,2120932,,1,"The Battle of the Labyrinth (Percy Jackson and the Olympians, #4)",None,2244,311.139536,1,0.259217,652357,0,0.83226,0.000418
188,7600922,,1,"Ghost Town (The Morganville Vampires, #9)",None,719,75.110654,2,0.529391,136647,0,0.348197,0.000082
189,16034964,,1,"Losing It (Losing It, #1)",None,1066,104.583052,5,0.436539,247799,0,0.476519,0.000117
193,17333180,,1,"Magic Triumphs (Kate Daniels, #10)",None,351,56.4,2,0.59974,36839,0,0.165925,0.000077
200,112693,,1,"Then He Ate My Boy Entrancers (Confessions of Georgia Nicolson, #6)",None,384,53.9,0,0.656005,48240,0,0.213778,0.000076
210,15812814,,1,"Crossed (Matched, #2)",None,1495,115.497556,3,0.354342,395717,0,0.637787,0.000144
218,180426,,1,"Dark Desire (Dark, #2)",None,336,46.427806,2,0.70549,39705,0,0.167878,0.000057
219,8909152,,1,Attachments,None,1175,82.474282,3,0.400322,276112,0,0.522971,0.000149
223,15767586,,1,"Styxx (Dark-Hunter, #22)",None,395,55.709091,2,0.605706,47133,0,0.171185,0.000075
225,17623975,,1,"Just One Day (Just One Day, #1)",None,826,57.714471,3,0.500395,170497,0,0.406774,0.000082
227,5148720,,1,"Succubus Heat (Georgina Kincaid, #4)",None,341,49.7,0,0.646766,37493,0,0.177021,0.000076
229,4502877,,1,"Midnight Sun (Twilight, #1.5)",None,1317,89.965958,0,0.361777,313511,0,0.563495,0.000143
232,1541884,,1,"Personal Demon (Women of the Otherworld, #8)",None,334,44.3,2,0.582241,32379,0,0.158201,0.000087
236,13402447,,1,"UnEnchanted (An Unfortunate Fairy Tale, #1)",None,610,43.148436,2,0.526302,97758,0,0.31043,0.000061
241,11387392,,1,The Catastrophic History of You and Me,None,436,53.7,3,0.64313,60988,0,0.241712,0.000067
250,15724654,,1,"The Mighty Storm (The Storm, #1)",None,539,56.481393,5,0.567718,82314,0,0.23038,0.000067
251,18752959,,1,The Staff of Serapis (Percy Jackson &#38; Kane Chronicles Crossover #2),None,555,63.078017,1,0.546707,84048,0,0.279715,0.000074
252,8951,,1,The Lake of Souls (Cirque du Freak #10),None,414,47.569863,1,0.630499,53902,0,0.217493,0.000079
255,10048521,,1,"The Kiss of a Stranger (The Jonquil Brothers, #0)",None,183,28.6,1,0.720471,11998,0,0.100644,0.000051
256,10966007,,1,The Help,None,284,21.34351,1,0.697233,28019,0,0.167817,0.000055
260,17375956,,1,"Reaper's Property (Reapers MC, #1)",None,551,55.863613,5,0.488546,74027,0,0.219929,0.000068
262,38568,,1,A Quick Bite (Argeneau #1),None,646,61.113095,2,0.523541,109072,0,0.306468,0.000077
270,140091,,1,"Real Murders (Aurora Teagarden, #1)",None,268,30.895521,0,0.700375,25058,0,0.148535,0.000077
272,2696181,,1,"The Compound (The Compound, #1)",None,381,33.882168,1,0.631206,45693,0,0.209883,0.000053
274,13521399,,1,"Confessions of a Murder Suspect (Confessions, #1)",None,519,48.07578,1,0.596224,80145,0,0.275161,0.000069
275,1651302,,1,"Perfect (Pretty Little Liars, #3)",None,940,80.1215,0,0.473793,209099,0,0.45212,0.000104
278,23267628,,1,"The Fever Code (The Maze Runner, #5)",None,569,47.580499,1,0.566852,91601,0,0.286605,0.000067
280,4070493,,1,"Need (Need, #1)",None,927,78.053162,2,0.476947,204706,0,0.444876,0.000091
286,57891,,1,Battle Royale,None,489,34.407805,1,0.522746,62372,0,0.241901,0.000081
297,24378015,,1,"Never Never (Never Never, #1)",None,1019,90.439937,5,0.442828,229682,0,0.463484,0.000114
298,36286395,,1,"Scandalous (Sinners of Saint, #3)",None,231,27.4,5,0.514173,13659,0,0.085083,0.000045
302,12127810,,1,"The House of Hades (The Heroes of Olympus, #4)",None,1754,178.543892,1,0.314189,483028,0,0.703492,0.000207
306,13644055,,1,"Opposition (Lux, #5)",None,959,93.726853,5,0.494746,227267,0,0.464367,0.000098
321,864890,,1,"Harry Potter and the Goblet of Fire (Harry Potter, #4)",None,301,36.7,1,0.66186,29883,0,0.166404,0.000063
326,194755,,1,Esio Trot,None,309,25.901343,1,0.603266,28707,0,0.158571,0.000069
328,12588363,,1,"Fallen in Love (Fallen, #3.5)",None,573,58.77809,2,0.542342,88878,0,0.292495,0.000071
336,13486122,,1,"The Marriage Bargain (Marriage to a Billionaire, #1)",None,904,87.949155,5,0.429556,175326,0,0.383491,0.000104
341,225038,,1,"Half Magic (Tales of Magic, #1)",None,320,31.006568,1,0.562637,28717,0,0.144819,0.000075
342,9565548,,1,"Grave Mercy (His Fair Assassin, #1)",None,1135,93.363067,3,0.427709,275250,0,0.521482,0.000111
343,1422252,,1,"Vampire, Interrupted (Argeneau #9)",None,384,55.381818,2,0.624578,45929,0,0.175782,0.000065
345,16143347,,1,We Were Liars,None,1684,172.573817,3,0.330534,468395,0,0.68903,0.000308
346,24585267,,1,"The White Rose (The Lone City, #2)",None,611,72.851515,3,0.559566,104278,0,0.315522,0.000086
351,6289938,,1,"Fade Out (The Morganville Vampires, #7)",None,866,88.947517,2,0.493548,184856,0,0.408384,0.000096
353,178476,,1,Slave to Sensation (Psy-Changeling #1),None,717,77.606189,2,0.506689,130060,0,0.329829,0.000089
355,2761356,,1,The Sweet Gum Tree,None,365,36.339527,5,0.5832,38742,0,0.1825,0.00006
357,29283884,,1,"The Gentleman's Guide to Vice and Virtue (Montague Siblings, #1)",None,856,77.579858,3,0.474433,173614,0,0.395727,0.000104
358,23264825,,1,"Homecoming (The 100, #3)",None,367,53.6,3,0.700526,47048,0,0.215247,0.000068
362,11563110,,1,"Hallowed (Unearthly, #2)",None,826,66.372845,2,0.532186,181329,0,0.415878,0.000076
365,3552023,,1,"One False Note (The 39 Clues, #2)",None,596,49.011788,1,0.574271,101824,0,0.300983,0.00007
367,10,,1,"Harry Potter Collection (Harry Potter, #1-6)",None,272,22.640147,1,0.638268,23524,0,0.154345,0.000048
369,6555517,,1,"The Dead-Tossed Waves (The Forest of Hands and Teeth, #2)",None,519,50.909607,2,0.597816,80359,0,0.280979,0.000068
372,7842288,,1,"Beautiful Darkness (Caster Chronicles, #2)",None,1069,80.391191,2,0.448683,256129,0,0.50647,0.000103
381,41150487,,1,"Red, White &#38; Royal Blue",None,1051,87.230117,3,0.411162,226869,0,0.46334,0.000145
384,13624367,,1,"Checkmate (Neighbor from Hell, #3)",None,550,56.795833,5,0.513787,77569,0,0.237661,0.000069
386,8705784,,1,"Born at Midnight (Shadow Falls, #1)",None,1155,101.826017,2,0.439641,292992,0,0.537958,0.000111
389,33113683,,1,My Lesbian Experience with Loneliness,None,196,18.118648,1,0.719048,13741,0,0.108867,0.000051
394,2866718,,1,"Untamed (House of Night, #4)",None,1502,148.293589,2,0.352717,397601,0,0.630249,0.000168
396,26721568,,1,The Problem with Forever,None,619,73.5162,5,0.540741,103428,0,0.304514,0.000086
401,12908877,,1,"Until I Die (Revenants, #2)",None,486,49.489781,2,0.604803,71279,0,0.257422,0.000062
402,18659623,,1,Through the Woods,None,558,32.425057,3,0.543966,84534,0,0.279073,0.000076
404,23666139,,1,"A Court of Thorns and Roses (A Court of Thorns and Roses, #1)",None,286,24.306808,3,0.621323,25322,0,0.158029,0.000057
407,22299763,,1,"Crooked Kingdom (Six of Crows, #2)",None,1259,122.005406,3,0.40212,318443,0,0.559484,0.000155
409,10637748,,1,"The Pledge (The Pledge, #1)",None,713,84.82689,2,0.557373,141477,0,0.366701,0.000098
410,17229631,,1,"A Shade of Vampire (A Shade of Vampire, #1)",None,273,19.275222,5,0.524025,19456,0,0.136645,0.000046
411,77394,,1,"Anne's House of Dreams (Anne of Green Gables, #5)",None,547,30.921216,1,0.483048,72134,0,0.264288,0.000087
416,27161189,,1,"United as One (Lorien Legacies, #7)",None,440,50.393473,1,0.616422,59534,0,0.23396,0.000064
417,16150831,,1,"In The Afterlight (The Darkest Minds, #3)",None,1004,90.401668,3,0.49085,247146,0,0.492388,0.000098
418,6344832,,1,"Grave Secret (Harper Connelly, #4)",None,382,38.61086,0,0.602342,43833,0,0.189928,0.000076
422,43204703,,1,"A Curse So Dark and Lonely (Cursebreakers, #1)",None,481,56.052797,3,0.58012,66969,0,0.242896,0.000075
431,870,,1,"Fullmetal Alchemist, Vol. 1 (Fullmetal Alchemist, #1)",None,647,50.867956,4,0.451156,94283,0,0.289979,0.000089
432,17190226,,1,"Surrender Your Love (Surrender Your Love, #1)",None,440,57.420896,5,0.616691,59560,0,0.190918,0.000072
433,33643772,,1,"Ruckus (Sinners of Saint, #2)",None,288,37.3,5,0.604142,24968,0,0.129836,0.000052
435,6481245,,1,"Shades of Midnight (Midnight Breed, #7)",None,501,69.763636,2,0.581717,72860,0,0.227704,0.000082
436,28588345,,1,"The Midnight Star (The Young Elites, #3)",None,373,50.618182,3,0.693822,48136,0,0.205427,0.000065
437,7405450,,1,"Rock Chick Rescue (Rock Chick, #2)",None,282,40.918182,5,0.61215,24254,0,0.11298,0.000056
438,6344423,,1,"Intertwined (Intertwined, #1)",None,529,68.250932,2,0.539139,75294,0,0.241739,0.000076
441,13069935,,1,Ask the Passengers,None,297,42.5,3,0.724088,31828,0,0.173561,0.00008
445,1746470,,1,"Dream Chaser (Dark-Hunter #13, Dream-Hunter #3)",None,427,66.400816,2,0.599279,54505,0,0.181671,0.00008
449,6315602,,1,"My Soul to Take (Soul Screamers, #1)",None,594,66.15534,2,0.595136,104816,0,0.308334,0.000081
458,17162156,,1,"Miss Peregrine&#8217;s Home for Peculiar Children (Miss Peregrine's Peculiar Children, #1)",None,280,27.336946,3,0.666897,26049,0,0.154824,0.000069
461,764347,,1,"Unwind (Unwind, #1)",None,1449,112.304192,1,0.374808,393202,0,0.627838,0.000151
463,8158992,,1,"MacRieve (Immortals After Dark, #13)",None,478,70.6,2,0.598309,68209,0,0.226364,0.000077
464,2800905,,1,"The Summoning (Darkest Powers, #1)",None,1434,127.102656,2,0.371526,381728,0,0.616439,0.000138
478,17456295,,1,"The Arrangement 5: The Ferro Family (The Arrangement, #5)",None,407,58.681818,5,0.584609,48301,0,0.164076,0.000072
480,1362193,,1,Laskar Pelangi,None,81,11.081901,1,0.834568,2704,0,0.053275,0.000033
486,84139,,1,"Unleash the Night (Dark Hunter, #8; Were-Hunter, #2)",None,462,66.144929,2,0.611347,65103,0,0.204566,0.000076
488,236056,,1,There's a Boy in the Girls' Bathroom,None,220,25.545455,1,0.686758,16544,0,0.110297,0.000058
490,6567017,,1,"Will Grayson, Will Grayson",None,1495,128.505779,3,0.355561,397078,0,0.629363,0.000194
491,8428069,,1,"The Lying Game (The Lying Game, #1)",None,554,47.345456,0,0.604448,92590,0,0.299236,0.000073
495,5628753,,1,"Branded by Fire (Psy-Changeling, #6)",None,530,80.9,2,0.607697,85190,0,0.264832,0.000088
496,9761778,,1,"Deity (Covenant, #3)",None,942,86.720396,5,0.485229,215059,0,0.442557,0.000092
499,18602341,,1,"The Wicked Will Rise (Dorothy Must Die, #2)",None,508,65.208025,3,0.654809,84325,0,0.284464,0.00008
505,18460392,,1,All the Bright Places,None,1473,137.283975,3,0.350806,380319,0,0.614674,0.000203
507,30274,,1,"Circus of the Damned (Anita Blake, Vampire Hunter, #3)",None,752,81.025932,2,0.476921,134671,0,0.335727,0.000122
508,18053060,,1,"Dorothy Must Die (Dorothy Must Die, #1)",None,818,67.220809,3,0.512615,171292,0,0.406448,0.000088
509,8724779,,1,Marked / Betrayed / Chosen / Untamed / Hunted (House of Night #1-5),None,446,49.770896,2,0.629244,62443,0,0.233926,0.000058
516,4499214,,1,"Sapphique (Incarceron, #2)",None,594,60.544722,2,0.560898,98786,0,0.307675,0.000083
519,13615258,,1,"Free Four: Tobias Tells the Divergent Knife-Throwing Scene (Divergent, #1.5)",None,836,61.049679,1,0.504679,176148,0,0.417201,0.000084
522,9794437,,1,"Crossed (Matched, #2)",None,822,67.219351,1,0.518396,174923,0,0.415753,0.000094
524,773514,,1,"Emily Climbs (Emily, #2)",None,259,31.001515,1,0.687079,22956,0,0.143565,0.000074
529,2085319,,1,Take Me There,None,448,67.890909,0,0.682347,68322,0,0.256757,0.000079
531,17406847,,1,"Defy (Defy, #1)",None,686,92.388578,3,0.53343,125332,0,0.342358,0.000097
533,17999935,,1,Arsen: A Broken Love Story,None,347,40.80979,5,0.601906,36133,0,0.143166,0.000052
536,20426917,,1,"The Witch With No Name (The Hollows, #13)",None,319,47.563636,2,0.623134,31606,0,0.144967,0.000075
539,11595276,,1,The Miseducation of Cameron Post,None,203,18.493596,3,0.707945,14515,0,0.119839,0.000048
542,6464094,,1,"This Book Is Not Good for You (Secret, #3)",None,367,41.2199,1,0.663882,44587,0,0.188479,0.000062
566,33590260,,1,"Kingdom of Ash (Throne of Glass, #7)",None,1242,109.106016,3,0.425327,327783,0,0.572147,0.000137
578,8274537,,1,"Tales from a Not-So-Popular Party Girl (Dork Diaries, #2)",None,333,27.81954,1,0.621187,34338,0,0.166297,0.000047
588,25507389,,1,"Priest (Priest, #1)",None,200,21.2,5,0.510955,10168,0,0.071351,0.00004
590,11071466,,1,Second Chance Summer,None,903,71.638774,3,0.462882,188510,0,0.424133,0.000088
591,31145178,,1,"Real Friends (Real Friends, #1)",None,133,14.190909,1,0.658123,5777,0,0.057802,0.000031
595,37880094,,1,"The Lady's Guide to Petticoats and Piracy (Montague Siblings, #2)",None,329,51.8,3,0.683316,36869,0,0.176422,0.00007
599,20983362,,1,"Passenger (Passenger, #1)",None,551,64.813695,3,0.627454,95075,0,0.298825,0.000081
602,12700353,,1,Me and Earl and the Dying Girl,None,1120,83.669919,3,0.41832,262136,0,0.500106,0.000119
614,2195309,,1,"The Hollow (Sign of Seven, #2)",None,298,42.6338,0,0.617111,27309,0,0.141638,0.000072
615,13605727,,1,"Elixir (Covenant, #3.5)",None,670,68.831659,5,0.54257,121598,0,0.326863,0.000081
617,33676,,1,"Saving the World and Other Extreme Sports (Maximum Ride, #3)",None,1126,86.893842,1,0.431801,273492,0,0.51317,0.000105
621,41014903,,1,"Warcross (Warcross, #1)",None,363,46.6,3,0.605391,39776,0,0.190103,0.00007
623,71864,,1,"The Dead of Night (Tomorrow, #2)",None,317,43.84697,2,0.665615,33338,0,0.175824,0.000075
630,8563789,,1,Where Things Come Back,None,266,25.605361,3,0.690226,24327,0,0.146746,0.000063
631,3002366,,1,"The Travelers (Pendragon: Before the War, #1)",None,232,36.481818,1,0.751567,20139,0,0.135299,0.000065
636,15852756,,1,"Naked (The Blackstone Affair, #1)",None,669,74.02991,5,0.510875,114153,0,0.288892,0.000086
643,23731881,,1,Very Good Lives: The Fringe Benefits of Failure and the Importance of Imagination,None,177,17.568182,3,0.630265,9817,0,0.090624,0.000054
648,93728,,1,"Princess in Love (The Princess Diaries, #3)",None,756,64.272351,0,0.495217,141330,0,0.364577,0.000087
650,9591398,,1,"The Girl Who Circumnavigated Fairyland in a Ship of Her Own Making (Fairyland, #1)",None,295,32.772727,1,0.609409,26427,0,0.153603,0.000079
652,89755,,1,Tangerine,None,547,41.888974,1,0.58452,87287,0,0.280768,0.00007
654,7100490,,1,"The Forbidden Game (The Forbidden Game, #1-3)",None,490,52.302593,2,0.552807,66229,0,0.242917,0.000076
655,8192391,,1,"Changing the Game (Play by Play, #2)",None,447,57.463636,5,0.543072,54134,0,0.186119,0.000075
656,5201089,,1,"The Kings of Clonmel (Ranger's Apprentice, #8)",None,634,52.418205,1,0.536457,107646,0,0.308124,0.000077
658,6660747,,1,Ecstasy Unveiled (Demonica #4),None,658,87.116213,2,0.521718,112771,0,0.289397,0.000092
661,7528717,,1,The Wimpy Kid Movie Diary: How Greg Heffley Went Hollywood,None,110,12.988823,1,0.662886,3974,0,0.04771,0.000033
662,444327,,1,"Harry Potter and the Order of the Phoenix (Harry Potter, #5)",None,251,23.813058,3,0.678279,21281,0,0.146176,0.00006
666,676924,,1,"Betrayed (House of Night, #2)",None,1627,160.179906,2,0.332866,440299,0,0.667505,0.000186
670,78418,,1,"The Reptile Room (A Series of Unfortunate Events, #2)",None,1295,104.587158,1,0.365105,305909,0,0.540836,0.000165
671,16136599,,1,"Redeemed (House of Night, #12)",None,418,57.50303,2,0.596721,52006,0,0.219608,0.000076
672,282773,,1,Olive's Ocean,None,216,29.654545,1,0.696856,16181,0,0.116211,0.00007
674,263149,,1,Single White Vampire (Argeneau #3),None,355,50.75303,2,0.646614,40630,0,0.160746,0.000061
675,7823678,,1,"The Ugly Truth (Diary of a Wimpy Kid, #5)",None,578,43.491794,1,0.508099,84727,0,0.26791,0.000064
677,10813469,,1,"Rock Chick Renegade (Rock Chick, #4)",None,254,39.254545,5,0.675049,21690,0,0.101784,0.000054
678,18892134,,1,"The Son (Divergent, #0.3)",None,374,49.289394,1,0.583891,40727,0,0.197469,0.000076
682,15820748,,1,"The Prince (The Selection, #0.5)",None,768,64.697362,3,0.521156,153495,0,0.38704,0.000075
687,187811,,1,"Shadowland (The Mediator, #1)",None,882,75.34072,0,0.480929,186851,0,0.426423,0.000097
689,16062211,,1,"The Proposition (The Proposition, #1)",None,500,60.39959,5,0.583623,72807,0,0.221386,0.000071
690,17255435,,1,"A Shade of Vampire (A Shade of Vampire, #1)",None,620,46.791346,2,0.506988,97286,0,0.297676,0.000065
691,11544421,,1,"Magic Rises (Kate Daniels, #6)",None,629,68.201969,2,0.53649,105960,0,0.293805,0.000088
695,15728577,,1,Side Effects May Vary,None,379,49,3,0.604012,43266,0,0.194867,0.00008
697,13228500,,1,"I Survived the Attacks of September 11th, 2001 (I Survived, #6)",None,171,22.9,1,0.632336,9191,0,0.072106,0.000041
700,387061,,1,"Tall, Dark &#38; Hungry (Argeneau #4)",None,383,51.242541,2,0.647328,47354,0,0.183009,0.000067
703,30075802,,1,"The Princess Saves Herself in This One (Women Are Some Kind of Magic, #1)",None,679,52.652622,3,0.515268,118605,0,0.329889,0.000085
704,8354134,,1,The Running Dream,None,271,26.783233,1,0.697499,25518,0,0.151016,0.000046
706,30259,,1,"For a Few Demons More (The Hollows, #5)",None,720,70.408154,2,0.509813,131960,0,0.340982,0.000103
709,7619057,,1,"Warm Bodies (Warm Bodies, #1)",None,683,39.829123,1,0.505713,117782,0,0.342612,0.000086
713,18775203,,1,"Rusty Nailed (Cocktail, #2)",None,511,54.065285,5,0.533218,69481,0,0.234125,0.000068
716,282282,,1,"Skip Beat!, Vol. 01",None,395,32.381258,4,0.55524,43206,0,0.19433,0.000047
721,137098,,1,"The Little Lady Agency (The Little Lady Agency, #1)",None,338,25.565084,0,0.625621,35631,0,0.189255,0.000061
734,119838,,1,"Tears of a Tiger (Hazelwood High, #1)",None,139,16.889394,1,0.844125,8096,0,0.095313,0.000045
736,3473,,1,A Walk to Remember,None,1763,152.999191,0,0.297795,462536,0,0.690614,0.000341
740,6316171,,1,Hate List,None,642,52.115781,1,0.562959,115835,0,0.330187,0.00008
741,71867,,1,"The Other Side of Dawn (Tomorrow, #7)",None,291,41.354545,2,0.684868,28898,0,0.162347,0.000073
751,13010211,,1,"Promised (Birthmarked, #3)",None,307,41,1,0.583466,27406,0,0.16252,0.000069
754,958277,,1,"Junie B. Jones and the  Stupid Smelly Bus (Junie B. Jones, #1)",None,229,21.917928,1,0.60737,15856,0,0.108639,0.000048
756,13047090,,1,"Onyx (Lux, #2)",None,1422,139.567295,5,0.384332,388303,0,0.61923,0.000142
757,12716613,,1,The Witness,None,532,37.895471,0,0.516185,72909,0,0.257883,0.000086
758,10599302,,1,"Head Over Heels (Lucky Harbor, #3)",None,247,28,5,0.602548,18306,0,0.116307,0.000055
768,9436632,,1,"Vanish (Firelight, #2)",None,675,73.267283,2,0.553015,125797,0,0.34681,0.000084
775,20643052,,1,"Ink and Bone (The Great Library, #1)",None,290,33.7,3,0.680539,28518,0,0.156671,0.000073
782,7747374,,1,"I Am Number Four (Lorien Legacies, #1)",None,1841,170.03011,1,0.312261,528883,0,0.740194,0.000225
783,11410430,,1,"Defiance (Defiance, #1)",None,633,63.75271,3,0.581404,116297,0,0.337315,0.000072
784,199687,,1,"Second Helpings (Jessica Darling, #2)",None,368,31.401359,0,0.591532,39945,0,0.193768,0.000064
799,12369942,,1,"Endless (The Violet Eden Chapters, #4)",None,437,57.672727,2,0.640144,60984,0,0.237514,0.000068
801,662597,,1,Cut,None,594,44.287205,1,0.491174,86506,0,0.281208,0.000072
802,323355,,1,The Book of Mormon: Another Testament of Jesus Christ,None,459,29.741401,1,0.667161,70126,0,0.259281,0.00008
807,23207027,,1,"Three Dark Crowns (Three Dark Crowns, #1)",None,378,49.027273,3,0.588621,41941,0,0.195245,0.000079
808,282356,,1,"Hana-Kimi: For You in Full Blossom, Vol. 1 (Hana-Kimi: For You in Full Blossom, #1)",None,204,22.71327,4,0.628031,13004,0,0.10059,0.00004
809,6801652,,1,"Vampire Knight, Vol. 9 (Vampire Knight, #9)",None,227,29.015152,4,0.556664,14279,0,0.101895,0.000042
815,35820633,,1,"The Fates Divide (Carve the Mark, #2)",None,561,58.26958,3,0.574191,90194,0,0.294698,0.000084
819,6919272,,1,"Saphirblau (Edelstein-Trilogie, #2)",None,440,47.895305,3,0.728764,70384,0,0.262184,0.000067
