Id,Label,timeset,bipartite,title,subjects,Degree,Weighted Degree,modularity_class,clustering,triangles,componentnumber,eigencentrality,pageranks
2088,25076674,,1,The Alchemist,None,274,13.47102,0,0.518649,19398,0,0.14759,0.000139
2089,6496815,,1,NurtureShock: New Thinking About Children,None,267,29.319697,3,0.659373,23415,0,0.166245,0.000212
2094,28137887,,1,"Harry Potter and the Goblet of Fire (Harry Potter, #4)",None,217,17.424342,0,0.409797,9604,0,0.083293,0.000176
2097,28251813,,1,"Three Sisters, Three Queens (The Plantagenet and Tudor Novels, #8)",None,544,44.973943,2,0.540604,79845,0,0.311029,0.0003
2111,34001659,,1,Don't Let Go,None,824,60.927132,1,0.437282,148272,0,0.423757,0.000391
2117,2459785,,1,"In the Woods (Dublin Murder Squad, #1)",None,466,32.014978,2,0.563635,61067,0,0.273332,0.000228
2119,20821614,,1,"You (You, #1)",None,829,62.038701,2,0.474123,162722,0,0.441743,0.000397
2124,30840370,,1,Hidden Figures,None,517,38.425577,2,0.595505,79432,0,0.309732,0.000261
2132,2458340,,1,Ape House,None,578,58.231126,3,0.55692,92868,0,0.333196,0.000367
2136,39971465,,1,The Only Woman in the Room,None,588,59.795534,2,0.542815,93678,0,0.327821,0.000374
2137,29763245,,1,Daughters of the Dragon: A Comfort Woman's Story,None,117,12.3,0,0.522841,3548,0,0.040284,0.000137
2150,2153405,,1,Still Alice,None,1759,182.546777,3,0.312742,483549,0,0.795322,0.001079
2154,10169662,,1,Never Knowing,None,530,43.01327,3,0.51604,72341,0,0.290058,0.000289
2166,30267929,,1,We Were the Lucky Ones,None,1213,101.229781,2,0.406613,298892,0,0.613512,0.000608
2169,25489625,,1,Between the World and Me,None,1138,83.929198,2,0.389093,251725,0,0.558519,0.000535
2176,29616852,,1,"Outrage (Faith McMann Trilogy, #2)",None,236,32.6,0,0.395384,10964,0,0.074596,0.000272
2183,23968559,,1,"Make Me (Jack Reacher, #20)",None,235,27.4,0,0.460302,12656,0,0.093824,0.000225
2190,20767918,,1,"The Escape (John Puller, #3)",None,473,47.135399,1,0.465734,51989,0,0.20836,0.000326
2191,25817531,,1,What She Knew (Jim Clemo #1),None,1134,99.213264,2,0.40072,257427,0,0.564752,0.000603
2193,5197,,1,A Lesson Before Dying,None,650,44.103837,3,0.50599,106726,0,0.357834,0.000297
2195,17704903,,1,Empty Mansions: The Mysterious Life of Huguette Clark and the Spending of a Great American Fortune,None,256,22.446553,3,0.619945,20235,0,0.151966,0.000176
2196,33229392,,1,The Party,None,351,40.6,2,0.598014,36733,0,0.196657,0.000275
2198,5345,,1,The Innocent Man: Murder and Injustice in a Small Town,None,514,36.311262,1,0.499458,65849,0,0.269881,0.000262
2200,33233619,,1,Into the Water,None,82,9.127273,0,0.586269,1947,0,0.042188,0.00012
2206,38926487,,1,All Your Perfects,None,504,38.345622,2,0.575634,72965,0,0.288482,0.00026
2210,35982,,1,My Horizontal Life: A Collection of One-Night Stands,None,689,41.714322,3,0.483026,114485,0,0.374581,0.000288
2222,929,,1,Memoirs of a Geisha,None,1326,94.751005,3,0.356196,312909,0,0.631936,0.000601
2224,21965107,,1,The Children Act,None,691,46.877584,2,0.484599,115526,0,0.369395,0.000317
2225,7202831,,1,"Ice Cold (Rizzoli &#38; Isles, #8)",None,395,35.936821,1,0.513204,39935,0,0.196198,0.000259
2227,169211,,1,"F is for Fugitive (Kinsey Millhone, #6)",None,440,44.466731,1,0.501708,48455,0,0.199361,0.00031
2228,27918419,,1,"The Body Reader (Detective Jude Fontaine Mysteries, #1)",None,383,32.301026,0,0.392862,28739,0,0.121306,0.000277
2246,16729,,1,Beach Music,None,609,49.783174,3,0.472647,87504,0,0.323069,0.000328
2249,30973351,,1,Bossypants,None,158,12.921395,0,0.423043,5247,0,0.062675,0.000136
2270,10680329,,1,"A Trick of the Light (Chief Inspector Armand Gamache, #7)",None,617,57.92791,2,0.530899,100890,0,0.346489,0.000368
2271,227941,,1,Jemima J,None,730,50.652944,1,0.44983,119693,0,0.374157,0.000344
2278,24833801,,1,Follow You Home,None,405,34.046516,2,0.582973,47693,0,0.240354,0.000242
2283,33916024,,1,Sourdough,None,464,42.208525,2,0.640398,68789,0,0.284805,0.00028
2285,262228,,1,"O is for Outlaw (Kinsey Millhone, #15)",None,436,51.362937,1,0.490372,46502,0,0.198024,0.000349
2286,32527,,1,"Alone (Detective D.D. Warren, #1)",None,523,44.500224,1,0.469433,64079,0,0.254733,0.000306
2287,192341,,1,The Starter Wife,None,338,32.147565,1,0.545538,31070,0,0.178214,0.000235
2289,38820047,,1,Killing Commendatore,None,330,27.201311,2,0.630745,34240,0,0.19108,0.000201
2290,18214414,,1,"The Silkworm (Cormoran Strike, #2)",None,1402,109.660836,2,0.335078,329080,0,0.647219,0.000691
2298,8155,,1,A Woman of Substance (Emma Harte Saga #1),None,308,25.517271,3,0.61572,29110,0,0.180623,0.000192
2302,25241477,,1,"Ashley Bell (Ashley Bell, #1)",None,494,46.264569,1,0.495578,60347,0,0.259169,0.000308
2303,35506211,,1,The Flight Attendant,None,1011,85.280447,2,0.401434,204954,0,0.501083,0.00053
2304,27161845,,1,Here's to Us,None,766,78.895095,2,0.515442,151022,0,0.423018,0.000476
2311,27831371,,1,Truly Madly Guilty,None,481,37.135855,0,0.423813,48925,0,0.224905,0.000279
2312,23190986,,1,"Edge of Eternity (The Century Trilogy, #3)",None,707,45.106536,3,0.480877,120013,0,0.382814,0.000306
2316,5052,,1,Code to Zero,None,345,39.336364,1,0.593276,35205,0,0.194914,0.000272
2317,23002501,,1,The Year I Met You,None,281,32.663636,1,0.58851,23152,0,0.155738,0.00024
2321,18486818,,1,Me Before You,None,124,10.231993,0,0.462103,3524,0,0.062267,0.000129
2323,29939066,,1,One Perfect Lie,None,687,75.624292,2,0.513939,121105,0,0.380762,0.00046
2324,23125266,,1,I Let You Go,None,1084,86.267001,2,0.389624,228704,0,0.530298,0.000546
2328,23290548,,1,Being Mortal: Medicine and What Matters in the End,None,182,18.836364,0,0.561472,9248,0,0.099142,0.000165
2330,18079776,,1,The Invention of Wings,None,1819,192.1533,3,0.295944,489334,0,0.801202,0.001148
2332,93947,,1,"Simple Genius (Sean King &#38; Michelle Maxwell, #3)",None,499,50.344523,1,0.498805,61977,0,0.220893,0.000341
2334,43930,,1,Gone for Good,None,649,49.688919,1,0.467533,98311,0,0.330751,0.000337
2335,3522419,,1,"Nemesis (Harry Hole, #4)",None,476,32.279635,1,0.468713,52988,0,0.245454,0.000248
2341,27401883,,1,When I'm Gone,None,979,72.835668,0,0.343918,164644,0,0.431126,0.000519
2343,32505,,1,"The Closers (Harry Bosch, #11; Harry Bosch Universe, #14)",None,552,48.122023,1,0.472593,71870,0,0.265079,0.00033
2346,43702958,,1,The Guardians,None,561,45.760071,0,0.380169,59717,0,0.23405,0.000348
2347,4666058,,1,The Guernsey Literary and Potato Peel Pie Society,None,294,35.077273,3,0.717304,30895,0,0.192245,0.00024
2349,6366437,,1,Half Broke Horses,None,1252,91.146946,3,0.380409,297908,0,0.614019,0.000565
2350,41734718,,1,Dear Wife,None,196,21.7,0,0.530979,10147,0,0.085749,0.000184
2362,9500416,,1,Dreams of Joy (Shanghai Girls #2),None,502,40.009894,3,0.533809,67127,0,0.279749,0.000274
2373,33584812,,1,Mrs. Fletcher,None,467,54.727273,2,0.589738,64170,0,0.265872,0.000347
2375,18114060,,1,Missing You,None,385,35.190326,1,0.510823,37760,0,0.207768,0.000249
2376,123598,,1,"Black Notice (Kay Scarpetta, #10)",None,450,46.655162,1,0.506627,51182,0,0.218314,0.00032
2378,71787,,1,"In This Mountain (Mitford Years, #7)",None,314,36.084848,3,0.512403,25180,0,0.158399,0.000257
2379,16045140,,1,The Love Affairs of Nathaniel P.,None,256,27.780303,3,0.719485,23484,0,0.165091,0.000203
2381,272279,,1,"Body of Lies (Eve Duncan, #4)",None,285,35.836364,1,0.539437,21831,0,0.127815,0.000258
2382,22836957,,1,The Revenant,None,346,20.599422,3,0.602496,35960,0,0.207291,0.000166
2385,25365530,,1,"Good Me, Bad Me",None,432,40.018261,2,0.486476,45289,0,0.219933,0.000281
2386,32956365,,1,The Light We Lost,None,1052,95.727508,2,0.449013,248226,0,0.549052,0.000573
2387,27774319,,1,"Sweet Tomorrows (Rose Harbor, #5)",None,420,54.3,1,0.575906,50674,0,0.243307,0.000348
2389,26114516,,1,The Weekenders,None,605,53.850995,2,0.521876,95352,0,0.336356,0.000347
2390,32938155,,1,"Option B: Facing Adversity, Building Resilience, and Finding Joy",None,579,40.69134,2,0.570606,95480,0,0.33648,0.000275
2392,39326292,,1,Rapid Falls,None,308,33.709091,0,0.513452,24275,0,0.156482,0.000249
2394,34409176,,1,The Dreamers,None,420,50.7,2,0.555143,48847,0,0.229659,0.00033
2396,28815474,,1,The Couple Next Door,None,1688,180.891373,2,0.308598,439390,0,0.755288,0.001082
2400,21423336,,1,Her,None,380,52,2,0.652909,47016,0,0.233809,0.000332
2403,9628743,,1,"The Social Animal: The Hidden Sources of Love, Character, and Achievement",None,246,24.037879,3,0.759549,22889,0,0.164605,0.000181
2412,25852784,,1,Evicted: Poverty and Profit in the American City,None,663,44.779098,2,0.524048,115004,0,0.366426,0.000303
2413,13602426,,1,The Round House,None,831,62.501147,3,0.476673,164388,0,0.444663,0.000398
2421,35535454,,1,"The Child (Kate Waters, #2)",None,418,48.854545,2,0.552247,48130,0,0.230147,0.000319
2422,26154406,,1,The Passenger,None,530,52.761963,2,0.583529,81802,0,0.312179,0.000337
2426,19004663,,1,"Top Secret Twenty-One (Stephanie Plum, #21)",None,551,53.341029,1,0.493146,74724,0,0.289556,0.000351
2432,40224204,,1,"Lies She Never Told Me (Michael Gresham, #1)",None,198,23.7,0,0.473619,9237,0,0.050207,0.000219
2435,64860,,1,"E is for Evidence (Kinsey Millhone, #5)",None,444,47.515979,1,0.506142,49777,0,0.203018,0.000328
2441,17884042,,1,Still Life with Bread Crumbs,None,493,39.729569,2,0.589414,71483,0,0.287754,0.000267
2444,2728527,,1,The Guernsey Literary and Potato Peel Pie Society,None,1724,193.563134,3,0.308634,458391,0,0.773291,0.001158
2446,43884209,,1,"Get a Life, Chloe Brown (The Brown Sisters, #1)",None,199,23.745455,2,0.63078,12427,0,0.110911,0.000182
2447,5960325,,1,Shanghai Girls (Shanghai Girls #1),None,1211,95.220713,3,0.383077,280663,0,0.591541,0.000587
2448,23492533,,1,Swear on This Life,None,278,29.444172,2,0.694206,26729,0,0.168158,0.00021
2454,7569223,,1,Last Night at Chateau Marmont,None,380,37.485684,1,0.614748,44268,0,0.217705,0.000259
2456,34197836,,1,"The Girl Who Takes an Eye for an Eye (Millennium, #5)",None,269,22.127931,0,0.363619,13107,0,0.09816,0.000202
2465,26214866,,1,"In the Clearing (Tracy Crosswhite, #3)",None,674,57.565883,0,0.317309,71966,0,0.256333,0.000441
2467,39102731,,1,"Long Road to Mercy (Atlee Pine, #1)",None,200,29.354545,0,0.47397,9432,0,0.058735,0.000251
2469,21412202,,1,As You Wish: Inconceivable Tales from the Making of The Princess Bride,None,321,18.136096,0,0.501149,25739,0,0.172732,0.000159
2477,34879754,,1,I Am Watching You,None,534,34.259341,2,0.51807,73727,0,0.297866,0.000242
2478,199532,,1,A Redbird Christmas,None,494,56.490909,3,0.571253,69562,0,0.289301,0.00036
2489,9429531,,1,The Dry Grass of August,None,406,49.209091,3,0.642121,52792,0,0.248684,0.000318
2490,25242224,,1,"The Story of the Lost Child (The Neapolitan Novels, #4)",None,684,51.903986,2,0.519359,121315,0,0.375688,0.000342
2492,1434105,,1,"Plum Lucky (Stephanie Plum, #13.5)",None,565,58.727264,1,0.510324,81310,0,0.286683,0.000383
2505,10652328,,1,Water for Elephants,None,142,15.827273,0,0.41804,4185,0,0.050908,0.000158
2509,8258519,,1,New York,None,266,33.1,2,0.703078,24780,0,0.169343,0.000231
2513,22501028,,1,A Spool of Blue Thread,None,1029,87.71204,2,0.435866,230532,0,0.52966,0.000537
2518,526869,,1,Peyton Place,None,367,44.6,3,0.583523,39190,0,0.212205,0.000297
2532,32075853,,1,Erotic Stories for Punjabi Widows,None,692,69.525468,2,0.526175,125801,0,0.386455,0.000429
2546,481446,,1,Nefertiti,None,319,25.138011,3,0.651249,33032,0,0.200659,0.000191
2547,17802724,,1,The Husband's Secret,None,2158,287.124557,2,0.259177,603210,0,0.897963,0.001688
2552,30973749,,1,"Judgment Cometh: And That Right Soon (Joe Dillard, #8)",None,364,39.610964,0,0.367572,24284,0,0.11157,0.000319
2554,20696032,,1,Thug Kitchen: The Official Cookbook: Eat Like You Give a F*ck,None,255,15.572882,2,0.672163,21768,0,0.152701,0.000139
2555,18089975,,1,After I'm Gone,None,357,46.2,2,0.66876,42497,0,0.22177,0.0003
2557,25781157,,1,The Nest,None,1610,165.70414,2,0.337711,437418,0,0.752406,0.000972
2562,7936809,,1,"The Reversal (Mickey Haller, #3; Harry Bosch Universe, #21)",None,500,45.960222,1,0.45507,56770,0,0.229079,0.000322
2563,9416,,1,"Confessions of a Shopaholic (Shopaholic, #1)",None,1555,156.169341,1,0.307739,371821,0,0.689353,0.000976
2566,19438680,,1,Orphan Train,None,500,36.471881,0,0.438293,54677,0,0.239376,0.000282
2568,40648401,,1,Normal People,None,169,16.748127,0,0.535644,7604,0,0.091309,0.000164
2573,29447825,,1,"Heavenfield  (DCI Ryan Mysteries, #3)",None,172,19.742424,0,0.450836,6630,0,0.059286,0.000194
2585,998133,,1,The Gathering,None,283,34,3,0.708468,28270,0,0.182412,0.000236
2590,36204920,,1,The Last Thing She Told Me,None,151,14.679021,0,0.525033,5946,0,0.078023,0.000149
2591,40012112,,1,Just After Midnight,None,212,24.5,0,0.466109,10425,0,0.086706,0.000205
2593,33607640,,1,The Address,None,703,57.101131,2,0.495747,122327,0,0.384468,0.000364
2598,9509289,,1,One Summer,None,351,34.94369,1,0.505462,31048,0,0.164561,0.000252
2599,10211494,,1,Stories I Only Tell My Friends,None,449,27.239762,3,0.585199,58857,0,0.271099,0.000203
2602,10412,,1,He's Just Not That Into You: The No-Excuses Truth to Understanding Guys,None,496,24.142112,3,0.543622,66735,0,0.28885,0.00019
2605,465226,,1,"The Redbreast (Harry Hole, #3)",None,432,29.085845,1,0.503233,46849,0,0.233985,0.000227
2606,34368544,,1,"Last Breath (Detective Erika Foster, #4)",None,268,27.871212,0,0.471882,16883,0,0.13132,0.000225
2609,33602101,,1,"Glass Houses (Chief Inspector Armand Gamache, #13)",None,726,65.320032,2,0.469535,123570,0,0.383527,0.000414
2619,23453112,,1,Modern Romance,None,1051,68.877868,2,0.421793,232735,0,0.536278,0.000444
2621,22694049,,1,"Last One Home (New Beginnings, #1)",None,247,25.257576,1,0.664132,20177,0,0.152078,0.00019
2623,29220494,,1,The Break,None,246,33.1,3,0.762801,22987,0,0.167955,0.000228
2626,17262100,,1,The Lowland,None,873,59.078097,3,0.45933,174834,0,0.461851,0.000382
2628,21794205,,1,The Escape (John Puller #3),None,269,30.3,0,0.484742,17473,0,0.124432,0.00024
2635,6609864,,1,"Sweet Little Lies (L.A. Candy, #2)",None,220,23.790909,2,0.69863,16830,0,0.138292,0.000181
2640,177515,,1,The Ice Queen,None,341,43.254545,3,0.672572,38989,0,0.222376,0.000286
2641,35556803,,1,The Surrogate,None,410,48.745455,2,0.488854,40988,0,0.206426,0.000332
2650,7948230,,1,"Crooked Letter, Crooked Letter",None,264,32.7,3,0.634146,22015,0,0.162907,0.00023
2656,7907680,,1,"Secrets to the Grave (Oak Knoll, #2)",None,386,40.249417,3,0.539425,40082,0,0.209853,0.000277
2659,5983057,,1,The Swan Thieves,None,351,29.250927,3,0.575352,35341,0,0.203056,0.000215
2661,24472,,1,Peony in Love,None,582,51.622193,3,0.589001,99583,0,0.347048,0.00033
2673,36481605,,1,Catching Caden (The Perfect Game #1),None,131,13.054545,0,0.556195,4736,0,0.064633,0.000134
2677,40396699,,1,The Silent Patient,None,702,56.591567,0,0.365717,89985,0,0.305455,0.000409
2679,33283398,,1,The Strawberry Hearts Diner,None,168,17.309091,0,0.448674,6294,0,0.056857,0.00017
2687,6314763,,1,Orange Is the New Black,None,1467,109.211703,3,0.339593,365168,0,0.685361,0.000679
2692,25150798,,1,The Tea Girl of Hummingbird Lane,None,1227,101.678953,2,0.388809,292443,0,0.606801,0.000621
2697,24192,,1,The Runaway Jury,None,1113,96.87671,1,0.353329,218650,0,0.505983,0.000628
2706,32506,,1,"The Poet (Jack McEvoy, #1; Harry Bosch Universe, #5)",None,480,40.228258,1,0.451235,51874,0,0.226025,0.000292
2707,12449167,,1,The Orchid House,None,295,36.8,3,0.657074,28494,0,0.186214,0.000251
2717,35721089,,1,Beautiful Boy: A Father's Journey Through His Son's Addiction,None,441,47.780902,2,0.636085,61713,0,0.271834,0.000308
2718,28686830,,1,"Turbo Twenty-Three (Stephanie Plum, #23)",None,560,50.788402,1,0.504261,78927,0,0.301022,0.000335
2719,3591262,,1,Cutting for Stone,None,1509,160.889782,3,0.335088,381259,0,0.699115,0.000966
2720,6048530,,1,"Finger Lickin' Fifteen (Stephanie Plum, #15)",None,684,63.699398,1,0.487504,113874,0,0.349242,0.000411
2724,66559,,1,Sharp Objects,None,1443,113.542032,2,0.353275,367548,0,0.687635,0.000696
2728,8495956,,1,"Power Down (Dewey Andreas, #1)",None,178,22.2,1,0.555577,8752,0,0.071037,0.000188
2730,24937499,,1,"Her Final Breath (Tracy Crosswhite, #2)",None,649,54.251031,0,0.317706,66806,0,0.242709,0.000418
2732,40974159,,1,Tears of the Silenced,None,107,11.6,0,0.438547,2487,0,0.04951,0.000123
2741,24631990,,1,"Silent Scream (D.I. Kim Stone, #1)",None,137,13.651515,0,0.377201,3514,0,0.039136,0.00015
2746,20821043,,1,"The Secret Place (Dublin Murder Squad, #5)",None,728,67.794286,2,0.479843,126980,0,0.392358,0.000425
2749,33770,,1,Getting Over It,None,171,21.2,1,0.690058,10030,0,0.106748,0.00017
2750,13573236,,1,The Racketeer,None,783,56.793395,1,0.429939,131627,0,0.392539,0.000377
2751,25332115,,1,The Sound of Gravel: A Memoir,None,545,51.101931,2,0.564996,83755,0,0.317944,0.000329
2754,41818297,,1,Where the Forest Meets the Stars,None,614,42.651355,0,0.374625,70501,0,0.270273,0.000327
2756,15851746,,1,Proof of Heaven: A Neurosurgeon's Journey into the Afterlife,None,694,39.463208,1,0.413751,99495,0,0.349645,0.00028
2759,28251002,,1,The Nix,None,662,48.737459,2,0.52829,115585,0,0.372073,0.00032
2760,7180727,,1,"Live to Tell (Detective D.D. Warren, #4)",None,350,44.790909,1,0.528121,32255,0,0.173592,0.000307
2764,11230081,,1,Seriously... I'm Kidding,None,597,31.243242,3,0.545839,97108,0,0.347332,0.000229
2765,18144053,,1,The Museum of Extraordinary Things,None,912,77.976673,3,0.471523,195878,0,0.487428,0.000478
2768,40317428,,1,"My Sister, the Serial Killer",None,133,16,0,0.649578,5702,0,0.077185,0.000152
2770,23341862,,1,Blackout: Remembering the Things I Drank to Forget,None,307,32.745455,2,0.697771,32775,0,0.197912,0.000229
2788,40389190,,1,The Secret Orphan,None,193,19.572727,0,0.472042,8746,0,0.078838,0.00018
2790,22411,,1,"Invisible Prey (Lucas Davenport, #17)",None,184,25,1,0.63186,10638,0,0.079279,0.0002
2791,5764902,,1,"Undone (Will Trent, #3)",None,407,33.808194,1,0.556251,45958,0,0.225434,0.000248
2794,3722183,,1,"A God in Ruins (Todd Family, #2)",None,543,45.271004,2,0.527274,77590,0,0.297251,0.000304
2795,3273,,1,Moloka'i (Moloka'i #1),None,913,65.348615,3,0.461494,192133,0,0.485545,0.000415
2807,15776309,,1,Reconstructing Amelia,None,1252,105.871085,2,0.388055,303896,0,0.618475,0.00064
2813,11010251,,1,The Lost Wife,None,548,45.873285,3,0.577703,86585,0,0.325745,0.0003
2814,3407877,,1,The Forgotten Garden,None,1032,79.959997,3,0.403849,214846,0,0.514834,0.000504
2816,33512,,1,"One Thousand White Women: The Journals of May Dodd (One Thousand White Women, #1)",None,1057,80.420482,3,0.424973,237176,0,0.541837,0.000501
2822,28226790,,1,"Once Gone (Riley Paige Mystery, #1)",None,177,13.308916,0,0.394967,6152,0,0.0614,0.000141
2827,101911,,1,Vinegar Hill,None,466,67.745455,3,0.602677,65297,0,0.278546,0.00042
2832,17349222,,1,This is the Story of a Happy Marriage,None,404,51.1,2,0.623455,50753,0,0.244575,0.00033
2837,3153910,,1,The Art of Racing in the Rain,None,1816,187.380786,3,0.294139,484747,0,0.796847,0.001122
2848,1128178,,1,The Zookeeper's Wife,None,390,37.187496,3,0.609637,46244,0,0.224916,0.000256
2855,21792828,,1,Station Eleven,None,233,21.350117,0,0.490861,13267,0,0.112778,0.000184
2864,6282334,,1,Strength in What Remains: A Journey of Remembrance and Forgiveness,None,184,16.380603,3,0.749941,12626,0,0.119384,0.000142
2868,23212667,,1,All the Missing Girls,None,1252,116.106759,2,0.388544,304279,0,0.618364,0.000696
2869,40775744,,1,"Lethal White (Cormoran Strike, #4)",None,128,11.73355,0,0.601501,4889,0,0.07711,0.000126
2872,35215524,,1,The Monk of Mokha,None,476,46.412113,2,0.590049,66705,0,0.272307,0.000307
2874,36392840,,1,"A Steep Price (Tracy Crosswhite, #6)",None,412,41.923212,0,0.368743,31220,0,0.135006,0.000338
2878,26827675,,1,Troublemaker: Surviving Hollywood and Scientology,None,683,49.859578,2,0.464756,108243,0,0.362833,0.000334
2884,15803037,,1,"Red Sparrow (Red Sparrow Trilogy, #1)",None,403,30.167722,2,0.537894,43571,0,0.230876,0.00022
2886,2292384,,1,"Fearless Fourteen (Stephanie Plum, #14)",None,656,61.53011,1,0.491096,105507,0,0.334376,0.0004
2887,35271190,,1,I'll Be Gone in the Dark,None,313,34.029953,2,0.64803,31642,0,0.196835,0.000237
2888,36373647,,1,"When Life Gives You Lululemons (The Devil Wears Prada, #3)",None,1025,87.783457,2,0.434101,227816,0,0.528996,0.000532
2891,7093222,,1,"Broken (Will Trent, #4)",None,445,36.982614,1,0.502551,49647,0,0.226781,0.000269
2899,42283333,,1,Conviction,None,473,68.8,2,0.596356,66570,0,0.276962,0.000426
2908,16099180,,1,Sisterland,None,620,49.412396,2,0.563067,108047,0,0.358625,0.000321
2916,13526026,,1,"The Panther  (John Corey, #6)",None,239,31.2,1,0.654372,18611,0,0.118294,0.00023
2920,17333302,,1,"Grain Brain: The Surprising Truth about Wheat, Carbs,  and Sugar--Your Brain's Silent Killers",None,230,23.1,3,0.612569,16132,0,0.139968,0.000182
2922,1255781,,1,Have a Little Faith: a True Story,None,650,35.617104,3,0.508574,107271,0,0.360283,0.000251
2925,112874,,1,"These High, Green Hills (Mitford Years, #3)",None,241,26.77972,3,0.57455,16616,0,0.127768,0.000205
2932,19438067,,1,"Shadow of Night (All Souls Trilogy, #2)",None,237,17.755669,0,0.404956,11325,0,0.094283,0.000172
2936,7264206,,1,"This Body of Death (Inspector Lynley, #16)",None,198,23.7,3,0.570681,11130,0,0.108367,0.000187
2937,19286669,,1,"The Silent Sister (Riley MacPherson, #1)",None,1180,104.604909,2,0.396747,275981,0,0.586579,0.000631
2941,7093952,,1,Faithful Place (Dublin Murder Squad #3),None,865,63.372288,2,0.463453,173183,0,0.461927,0.000403
2945,28240855,,1,The Girl You Lost,None,390,49.3,2,0.496658,37674,0,0.194602,0.000339
2946,29248613,,1,The Good People,None,251,28.510606,2,0.64953,20379,0,0.156979,0.000208
2948,17726978,,1,"The Magpies (The Magpies, #1)",None,171,18.963636,0,0.560716,8150,0,0.09345,0.000164
2949,43982433,,1,Someone We Know,None,742,87.609489,2,0.504974,138823,0,0.398056,0.000523
2955,40067,,1,Thunderstruck,None,411,34.356343,3,0.607311,51169,0,0.244667,0.00024
2957,40097951,,1,The Silent Patient,None,1880,249.26731,2,0.293224,517910,0,0.825112,0.001452
2963,30141401,,1,Idaho,None,470,43.012995,2,0.583686,64331,0,0.276214,0.000285
2968,13057939,,1,In the Shadow of the Banyan,None,432,48.835548,3,0.605912,56408,0,0.252918,0.000316
2970,24354555,,1,"Minutes to Kill (Scarlet Falls, #2)",None,379,40.016958,0,0.379124,27157,0,0.12966,0.000326
2974,13148,,1,"Kiss the Girls (Alex Cross, #2)",None,1177,106.833377,1,0.346755,239981,0,0.530602,0.000679
2975,18302455,,1,The Circle,None,1117,76.121752,2,0.413101,257480,0,0.56611,0.000482
2980,5739373,,1,"The Defector (Gabriel Allon, #9)",None,489,47.378318,1,0.484059,57756,0,0.236929,0.000326
2988,1316382,,1,The Wednesday Letters,None,334,37.836364,3,0.620525,34508,0,0.200832,0.000258
2989,107821,,1,Bridge of Sighs,None,393,39.533916,3,0.517202,39839,0,0.213104,0.000273
2991,40258215,,1,The Stillwater Girls,None,231,24.418182,0,0.461058,12248,0,0.099219,0.000205
3000,6613,,1,Four Blondes,None,337,30.124574,1,0.603116,34146,0,0.19585,0.00022
3003,29639736,,1,Everything We Keep (Everything #1),None,1261,108.940654,0,0.31018,246416,0,0.541389,0.000756
3012,19501,,1,"Eat, Pray, Love",None,2187,322.84557,3,0.249875,597299,0,0.894113,0.001932
3017,43342,,1,You Belong To Me,None,161,19.463636,3,0.688898,8873,0,0.094353,0.00016
3018,16248223,,1,The Ghost Bride,None,248,29.9,3,0.605916,18558,0,0.146094,0.000218
3021,4248,,1,The Da Vinci Code,None,246,29.9,1,0.655251,19746,0,0.152112,0.000217
3026,11367726,,1,Defending Jacob,None,1639,144.460229,3,0.319668,429104,0,0.745018,0.000874
3027,20884937,,1,All the Light We Cannot See,None,78,8.415734,0,0.47286,1420,0,0.027986,0.000119
3029,16158519,,1,Whiskey Beach,None,352,33.47296,2,0.575369,35544,0,0.205133,0.000239
3041,43641,,1,Water for Elephants,None,2391,428.529278,3,0.234202,669173,0,0.950047,0.002536
3044,18209468,,1,The Weight of Blood,None,372,54.4,2,0.657291,45357,0,0.231264,0.000343
3049,9476337,,1,Bossypants,None,580,34.948177,3,0.582431,97796,0,0.344348,0.000245
3054,25856666,,1,Malevolent (Shaye Archer #1),None,219,19.969347,0,0.414562,9896,0,0.085615,0.000182
3057,3720975,,1,Handle with Care,None,926,65.250673,3,0.433154,185509,0,0.477385,0.000418
3060,40748715,,1,The Girl on the Train,None,64,7.9,0,0.418651,844,0,0.02111,0.000116
3062,14866,,1,Nineteen Minutes,None,1484,122.428866,3,0.332647,366040,0,0.685724,0.00075
3063,13056159,,1,The Chaperone,None,906,65.654082,3,0.463242,189913,0,0.483213,0.000412
3064,2199587,,1,"Fractured (Will Trent, #2)",None,524,39.938977,1,0.472005,64677,0,0.265169,0.000288
3068,8483233,,1,The Pioneer Woman: Black Heels to Tractor Wheels,None,236,24.534848,3,0.591021,16389,0,0.132461,0.000187
3070,29918785,,1,The Woman in Cabin 10,None,599,44.092107,0,0.395592,70851,0,0.278027,0.000319
3073,23481669,,1,Maude,None,678,52.03587,0,0.393062,90209,0,0.316357,0.000375
3077,126507,,1,"Lost Light (Harry Bosch, #9; Harry Bosch Universe, #11)",None,301,34.324796,1,0.547198,24706,0,0.144128,0.000254
3078,9792287,,1,The Rose Garden,None,268,26.365501,3,0.528845,18921,0,0.145333,0.000203
3086,13543138,,1,Blackberry Winter,None,396,49.554545,3,0.638959,49973,0,0.23987,0.00032
3094,40173806,,1,"The Vanishing Season (The Collector, #4)",None,401,40.092424,0,0.417581,33490,0,0.17999,0.000297
3095,13158800,,1,The Light Between Oceans,None,1803,203.119773,3,0.303015,492249,0,0.803797,0.0012
3099,23209927,,1,At the Water's Edge,None,1059,85.355154,3,0.425593,238422,0,0.544088,0.000525
3100,71784,,1,"A New Song (Mitford Years, #5)",None,400,37.827885,3,0.546566,43616,0,0.217465,0.000266
