Id,Label,timeset,bipartite,title,subjects,modularity_class,Degree,componentnumber,Weighted Degree,eigencentrality,clustering,triangles,Authority,Hub,pageranks,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality
3491,1661957,,1,"Wake (Wake, #1)",None,1,336,0,7.740786,0.338908,0.588522,33122,0.023726,0.023726,0.000581,2,0.565882,0.616424,190.840306
3499,30145666,,1,"The Dark Prophecy (The Trials of Apollo, #2)",None,4,189,0,6.093064,0.196127,0.742767,13196,0.013752,0.013752,0.00051,3,0.534841,0.565373,39.765197
3500,84145,,1,Dance with the Devil (Dark-Hunter #3),None,0,334,0,18.367532,0.277977,0.581648,32346,0.019234,0.019234,0.001081,2,0.565439,0.615731,239.247763
3501,18140047,,1,Love Letters to the Dead,None,4,218,0,4.676654,0.236328,0.739314,17487,0.016576,0.016576,0.000403,2,0.540855,0.575537,45.998024
3508,23341894,,1,Every Last Word,None,4,232,0,5.260361,0.23937,0.701336,18793,0.01678,0.01678,0.000456,2,0.543708,0.580388,66.288802
3510,29519514,,1,"Broken Prince (The Royals, #2)",None,6,236,0,7.007959,0.235168,0.618716,17157,0.016459,0.016459,0.000538,2,0.544528,0.581774,103.65478
3514,19547856,,1,"Simon vs. the Homo Sapiens Agenda (Simonverse, #1)",None,4,599,0,11.001923,0.521425,0.455815,81637,0.036483,0.036483,0.00081,2,0.630958,0.707554,1129.569309
3529,10798418,,1,Why We Broke Up,None,4,209,0,4.847615,0.209803,0.662863,14408,0.014682,0.014682,0.000429,2,0.539036,0.572419,65.503691
3530,8087906,,1,"River Marked (Mercy Thompson, #6)",None,0,400,0,17.245468,0.355359,0.518158,41349,0.024702,0.024702,0.001046,2,0.580451,0.6386,395.441806
3539,35924698,,1,"The Witch Doesn't Burn in This One (Women Are Some Kind of Magic, #2)",None,4,149,0,3.57338,0.158008,0.807364,8902,0.011077,0.011077,0.000346,2,0.52722,0.551629,17.307098
3546,2233407,,1,"From Dead to Worse (Sookie Stackhouse, #8)",None,0,552,0,17.314375,0.48688,0.465465,70786,0.033907,0.033907,0.001052,2,0.618252,0.691268,812.066304
3554,13573795,,1,"Ceaseless (Existence, #3)",None,6,374,0,13.478138,0.367016,0.603088,42066,0.025624,0.025624,0.000855,2,0.574443,0.629591,212.346887
3558,10140661,,1,"Gabriel's Inferno (Gabriel's Inferno, #1)",None,6,387,0,11.95831,0.347214,0.540186,40347,0.024138,0.024138,0.000781,2,0.577431,0.634096,338.638125
3562,11071466,,1,Second Chance Summer,None,4,425,0,10.855052,0.40691,0.573718,51692,0.028536,0.028536,0.0008,2,0.586347,0.647263,348.860767
3578,272315,,1,Keeping You a Secret,None,4,122,0,2.144249,0.131098,0.702073,5182,0.009161,0.009161,0.00025,2,0.522069,0.542273,21.738663
3580,10813469,,1,"Rock Chick Renegade (Rock Chick, #4)",None,6,126,0,8.266364,0.104209,0.771429,6075,0.007185,0.007185,0.000578,2,0.522826,0.543659,16.989756
3583,18335634,,1,"Clockwork Princess (The Infernal Devices, #3)",None,4,915,0,17.662574,0.751204,0.361653,151227,0.052488,0.052488,0.001165,2,0.732116,0.817048,2959.053641
3584,15703770,,1,"The Runaway King (The Ascendance Series, #2)",None,4,195,0,5.349841,0.185228,0.641343,12131,0.012972,0.012972,0.000451,2,0.536232,0.567568,63.208095
3585,16007855,,1,"Sweet Reckoning (Sweet, #3)",None,6,325,0,9.873849,0.345383,0.645907,34007,0.024235,0.024235,0.000699,2,0.563452,0.612613,143.02988
3586,6339664,,1,"Hush, Hush (Hush, Hush, #1)",None,1,1067,0,17.986862,0.854177,0.337556,191972,0.059584,0.059584,0.001153,2,0.793293,0.869716,4413.112227
3587,9712492,,1,"Providence (Providence, #1)",None,6,312,0,10.780516,0.306063,0.600606,29139,0.021351,0.021351,0.000717,2,0.560606,0.608108,172.618581
3596,9583508,,1,"Smokin' Seventeen (Stephanie Plum, #17)",None,2,80,0,6.502186,0.072148,0.730063,2307,0.004981,0.004981,0.000487,2,0.514255,0.52772,13.616891
3599,9284655,,1,"Tiger's Curse (The Tiger Saga, #1)",None,1,371,0,8.797155,0.381106,0.595498,40872,0.026709,0.026709,0.000652,2,0.573757,0.628552,219.292266
3609,51738,,1,Just Listen,None,5,722,0,13.822438,0.632561,0.42894,111645,0.044259,0.044259,0.000974,2,0.666821,0.750173,1482.194742
3619,1611656,,1,"Dark Needs at Night's Edge (Immortals After Dark, #4)",None,0,262,0,17.378379,0.229622,0.656898,22460,0.015937,0.015937,0.000999,2,0.549924,0.590783,97.022708
3622,11870085,,1,The Fault in Our Stars,None,4,1329,0,8.504548,0.961359,0.268714,237128,0.066884,0.066884,0.000624,2,0.926782,0.960499,10340.455784
3623,10560331,,1,"Out of Sight, Out of Time (Gallagher Girls, #5)",None,4,427,0,11.65348,0.417118,0.563941,51291,0.029253,0.029253,0.000826,2,0.586824,0.647956,348.470787
3641,12971616,,1,"The Rise of Nine (Lorien Legacies, #3)",None,4,340,0,6.594672,0.346024,0.621239,35802,0.02429,0.02429,0.000521,2,0.566771,0.61781,172.733755
3650,2120932,,1,"The Battle of the Labyrinth (Percy Jackson and the Olympians, #4)",None,4,901,0,13.000388,0.738158,0.362723,147066,0.051566,0.051566,0.000902,2,0.726952,0.812197,2942.572655
3653,5168517,,1,Waiting for You,None,5,215,0,6.039041,0.234529,0.716149,16475,0.016451,0.016451,0.000494,2,0.540247,0.574498,48.101575
3655,17165932,,1,"Independent Study (The Testing, #2)",None,4,280,0,6.770093,0.297914,0.654967,25583,0.020887,0.020887,0.00053,2,0.553722,0.59702,142.343385
3660,16100972,,1,"Openly Straight (Openly Straight, #1)",None,4,171,0,4.153828,0.188574,0.755968,10988,0.013216,0.013216,0.000378,2,0.531492,0.559252,29.399016
3679,464164,,1,"Harry Potter and the Prisoner of Azkaban (Harry Potter, #3)",None,4,133,0,4.49237,0.146859,0.734905,6451,0.010286,0.010286,0.000462,2,0.524155,0.546085,25.445912
3680,285205,,1,"Blood Bound (Mercy Thompson, #2)",None,0,587,0,20.514416,0.508857,0.449628,77332,0.035429,0.035429,0.001233,2,0.627664,0.703396,995.856607
3690,2761356,,1,The Sweet Gum Tree,None,6,175,0,4.807771,0.178039,0.666207,10143,0.012436,0.012436,0.000389,2,0.532276,0.560638,48.125896
3693,27904311,,1,"The Hammer of Thor (Magnus Chase and the Gods of Asgard, #2)",None,4,230,0,6.530341,0.231269,0.686273,18073,0.016219,0.016219,0.000536,2,0.543298,0.579695,69.32756
3698,32768522,,1,"Carry On (Simon Snow, #1)",None,4,382,0,8.912535,0.361444,0.569416,41437,0.02531,0.02531,0.000678,2,0.576278,0.632363,306.208373
3705,18336965,,1,My Heart and Other Black Holes,None,4,301,0,8.51658,0.30496,0.646135,29173,0.021383,0.021383,0.00065,2,0.558221,0.604297,148.506118
3708,15842441,,1,"Effortless (Thoughtless, #2)",None,6,414,0,14.135828,0.372629,0.53753,45954,0.025929,0.025929,0.000896,2,0.583738,0.643451,380.590252
3713,30241,,1,"Bloody Bones (Anita Blake, Vampire Hunter #5)",None,0,298,0,15.599192,0.253412,0.579915,25663,0.017543,0.017543,0.000935,2,0.557573,0.603257,217.138144
3715,295086,,1,"Rising Storm (Warriors, #4)",None,3,194,0,10.98866,0.209005,0.724213,13558,0.014632,0.014632,0.000789,2,0.536033,0.567221,43.664998
3716,15795628,,1,Blackmoore,None,4,154,0,3.165222,0.175973,0.766743,9033,0.012335,0.012335,0.000314,2,0.528184,0.553361,22.014015
3719,8709523,,1,"The Golden Lily (Bloodlines, #2)",None,1,602,0,16.61064,0.560522,0.484049,87565,0.039199,0.039199,0.001056,2,0.631786,0.708593,827.434861
3720,18660669,,1,"Vampire Academy (Vampire Academy, #1)",None,1,749,0,13.198038,0.658144,0.419236,117439,0.045979,0.045979,0.00087,2,0.675246,0.759529,1606.148105
3724,16099159,,1,"Claim Me (Stark Trilogy, #2)",None,6,205,0,8.764642,0.192246,0.703778,14716,0.013378,0.013378,0.000596,2,0.538232,0.571033,52.763798
3725,5664985,,1,Along for the Ride,None,5,601,0,12.409167,0.543791,0.466545,84118,0.038054,0.038054,0.000888,2,0.63151,0.708247,925.235134
3727,18003300,,1,Love &#38; Misadventure,None,4,160,0,3.096569,0.16792,0.652909,8305,0.011746,0.011746,0.000318,2,0.529347,0.55544,43.666967
3728,13522285,,1,The Beginning of Everything,None,4,270,0,5.325272,0.288193,0.687457,24965,0.020203,0.020203,0.00045,2,0.551606,0.593555,97.112263
3729,12893742,,1,"The Serpent's Shadow (The Kane Chronicles, #3)",None,4,400,0,8.876815,0.398614,0.581905,46436,0.027955,0.027955,0.000663,2,0.580451,0.6386,283.799333
3731,161887,,1,"East (East, #1)",None,4,129,0,2.238594,0.146052,0.725048,5986,0.010228,0.010228,0.000252,2,0.523395,0.544699,20.467242
3733,4070493,,1,"Need (Need, #1)",None,1,431,0,14.063971,0.408737,0.535877,49657,0.028609,0.028609,0.000955,2,0.58778,0.649342,391.68614
3735,15724396,,1,"The Sword of Summer (Magnus Chase and the Gods of Asgard, #1)",None,4,385,0,8.014571,0.365044,0.56016,41407,0.025576,0.025576,0.000616,2,0.576969,0.633403,309.177162
3742,16081272,,1,"The Edge of Never (The Edge of Never, #1)",None,6,620,0,16.360679,0.549201,0.465016,89232,0.038275,0.038274,0.001031,2,0.636805,0.71483,1002.237212
3746,17234658,,1,"A Thousand Pieces of You (Firebird, #1)",None,4,249,0,5.829865,0.258449,0.690504,21320,0.018125,0.018125,0.000485,2,0.547213,0.586279,80.777593
3747,7091713,,1,"Kiss of Death (The Morganville Vampires, #8)",None,1,379,0,18.089799,0.354975,0.613352,43935,0.024734,0.024734,0.001088,2,0.575588,0.631324,214.44181
3754,33385229,,1,They Both Die at the End,None,4,392,0,10.667454,0.365836,0.56095,42989,0.02562,0.02562,0.000806,2,0.578589,0.635828,337.690595
3762,7849341,,1,"Tiger's Voyage (The Tiger Saga, #3)",None,1,211,0,6.157193,0.235466,0.693297,15360,0.016504,0.016504,0.000489,2,0.539439,0.573112,49.094843
3763,16279856,,1,"The Eye of Minds (The Mortality Doctrine, #1)",None,4,202,0,4.716861,0.195896,0.600709,12195,0.013699,0.013699,0.000411,2,0.53763,0.569993,89.502393
3767,4902793,,1,"Sookie Stackhouse 7-copy Boxed Set (Sookie Stackhouse, #1-7)",None,1,205,0,5.418399,0.211203,0.713582,14921,0.014718,0.014718,0.000413,2,0.538232,0.571033,48.04768
3768,7137775,,1,"Rules of Attraction (Perfect Chemistry, #2)",None,6,581,0,15.995253,0.534873,0.484996,81717,0.037404,0.037404,0.00105,2,0.62603,0.701317,804.804812
3775,140079,,1,"Definitely Dead (Sookie Stackhouse, #6)",None,0,600,0,18.593879,0.516118,0.442532,79523,0.035927,0.035927,0.001124,2,0.631234,0.7079,1088.386536
3776,22328546,,1,"Red Queen (Red Queen, #1)",None,4,796,0,12.217769,0.670504,0.398515,126094,0.046906,0.046906,0.000857,2,0.690431,0.775814,2033.159214
3777,6388558,,1,"The Warlord Wants Forever (Immortals After Dark, #0.5)",None,0,395,0,16.652988,0.354672,0.542248,42195,0.024681,0.024681,0.000991,2,0.579285,0.636868,315.220132
3782,1629601,,1,The Disreputable History of Frankie Landau-Banks,None,4,191,0,3.515098,0.199183,0.65941,11965,0.013948,0.013948,0.000333,2,0.535436,0.566182,53.958667
3784,7719355,,1,"Blameless (Parasol Protectorate, #3)",None,4,215,0,5.535584,0.232285,0.660769,15201,0.016241,0.016241,0.00045,2,0.540247,0.574498,72.211851
3785,16068780,,1,"The Jewel (The Lone City, #1)",None,4,262,0,6.80679,0.276404,0.685239,23429,0.01939,0.01939,0.000537,2,0.549924,0.590783,84.475586
3790,40864790,,1,Pumpkinheads,None,4,149,0,4.162609,0.152206,0.7076,7802,0.010646,0.010646,0.000381,2,0.52722,0.551629,32.1969
3792,6854,,1,"Three to Get Deadly (Stephanie Plum, #3)",None,2,275,0,13.011244,0.250773,0.538315,20281,0.017419,0.017419,0.000857,2,0.552662,0.595288,218.423736
3805,3992598,,1,The Demigod Files,None,4,228,0,6.438377,0.238207,0.698199,18068,0.016705,0.016705,0.000525,2,0.542889,0.579002,57.870815
3806,17267122,,1,"Pulse (Collide, #2)",None,6,204,0,8.102993,0.167735,0.626195,12966,0.011603,0.011603,0.000557,2,0.538031,0.570686,83.119688
3812,2753843,,1,"Revelations (Blue Bloods, #3)",None,1,531,0,14.846024,0.484211,0.478357,67312,0.0338,0.0338,0.000959,2,0.612739,0.683992,710.905083
3813,768878,,1,Abarat,None,3,92,0,1.942315,0.09072,0.687052,2876,0.006343,0.006343,0.000228,2,0.516464,0.531878,13.006604
3814,84144,,1,Seize the Night (Dark-Hunter #6),None,0,213,0,12.209125,0.189948,0.70954,16020,0.013148,0.013148,0.000753,2,0.539843,0.573805,64.865775
3816,6686092,,1,"Lies (Gone, #3)",None,4,342,0,9.015452,0.343244,0.599698,34969,0.024071,0.024071,0.00067,2,0.567217,0.618503,195.930557
3829,6600137,,1,"Captivate (Need, #2)",None,1,392,0,13.473821,0.38638,0.584725,44811,0.027057,0.027057,0.000912,2,0.578589,0.635828,263.097354
3832,7775611,,1,"Thirst No. 3: The Eternal Dawn (Thirst, #3)",None,1,116,0,3.532422,0.127509,0.794603,5300,0.008909,0.008909,0.000319,2,0.520939,0.540194,9.808364
3837,197459,,1,"Sunset (Warriors: The New Prophecy, #6)",None,3,160,0,10.543452,0.176485,0.763679,9714,0.012352,0.012352,0.000758,2,0.529347,0.55544,24.35923
3841,17828418,,1,"Fixed on You (Fixed, #1)",None,6,354,0,15.627814,0.31626,0.574719,35909,0.022001,0.022001,0.000981,2,0.569905,0.622661,233.283342
3844,25026912,,1,"Storm Cursed (Mercy Thompson, #11)",None,0,128,0,4.47676,0.116383,0.623031,5064,0.008088,0.008088,0.000362,3,0.523016,0.544237,42.44685
3846,678891,,1,Bloom,None,5,213,0,6.34695,0.221622,0.66804,15083,0.015533,0.015533,0.000511,2,0.539843,0.573805,59.268784
3856,9409458,,1,"Forever (The Wolves of Mercy Falls, #3)",None,1,577,0,11.832197,0.52937,0.467137,77627,0.037052,0.037052,0.000827,2,0.624946,0.699931,896.765308
3858,6419,,1,"Plum Lovin' (Stephanie Plum, #12.5)",None,2,125,0,9.665227,0.119997,0.747355,5792,0.008315,0.008315,0.000677,2,0.522637,0.543313,22.810591
3862,5510384,,1,"Tricks (Tricks, #1)",None,5,167,0,4.206229,0.19005,0.759758,10531,0.013313,0.013313,0.000392,2,0.53071,0.557866,28.885248
3864,3777732,,1,"City of Glass (The Mortal Instruments, #3)",None,4,1218,0,18.864548,0.920303,0.294733,218442,0.064112,0.064112,0.001216,2,0.865108,0.922037,7015.98878
3865,7600924,,1,Forbidden,None,4,252,0,5.352151,0.26076,0.630557,19942,0.01827,0.01827,0.000452,2,0.547836,0.587318,105.515248
3867,17661416,,1,Made You Up,None,4,216,0,5.367819,0.213074,0.632773,14693,0.014916,0.014916,0.000452,2,0.540449,0.574844,77.95614
3868,22205,,1,This Lullaby,None,5,563,0,11.252204,0.507771,0.468758,74159,0.035527,0.035527,0.000821,2,0.62118,0.69508,832.080662
3874,6581511,,1,"Shadowland (The Immortals, #3)",None,1,545,0,15.780122,0.503136,0.494536,73310,0.035152,0.035152,0.00101,2,0.616403,0.688843,712.710248
3875,30274,,1,"Circus of the Damned (Anita Blake, Vampire Hunter, #3)",None,0,332,0,13.868202,0.293171,0.566083,31104,0.020346,0.020346,0.000846,2,0.564996,0.615038,257.050283
3879,5152478,,1,Wintergirls,None,4,402,0,6.736211,0.385506,0.54008,43531,0.027004,0.027004,0.000545,2,0.580918,0.639293,367.4669
3882,248482,,1,"Enna Burning (The Books of Bayern, #2)",None,4,236,0,6.263685,0.250228,0.673855,18686,0.017545,0.017545,0.000518,2,0.544528,0.581774,76.972944
3883,305234,,1,"Wicked Lovely (Wicked Lovely, #1)",None,1,574,0,13.931854,0.526545,0.479961,78930,0.036812,0.036812,0.000938,2,0.624135,0.698891,807.335066
3884,125926,,1,"Dime Store Magic (Women of the Otherworld, #3)",None,1,238,0,9.979626,0.217324,0.64596,18218,0.015094,0.015094,0.000656,2,0.54494,0.582467,98.25748
3890,190361,,1,"Obsidian Butterfly (Anita Blake, Vampire Hunter, #9)",None,0,224,0,13.940841,0.200995,0.678091,16936,0.013922,0.013922,0.000836,2,0.542074,0.577616,75.050105
3891,9436924,,1,"Thoughtless (Thoughtless, #1)",None,6,318,0,10.814629,0.307259,0.579112,29189,0.0214,0.0214,0.000717,2,0.561916,0.610187,211.15408
3893,40024139,,1,"Serpent &#38; Dove (Serpent &#38; Dove, #1)",None,4,269,0,9.146019,0.267954,0.654136,23579,0.018763,0.018763,0.000687,2,0.551395,0.593209,109.262963
3895,17191012,,1,"Fallen Crest Family (Fallen Crest High, #2)",None,6,285,0,11.709605,0.241679,0.545466,22075,0.016812,0.016812,0.00077,2,0.554787,0.598753,200.480951
3904,3463,,1,A Bend in the Road,None,5,406,0,7.974657,0.353112,0.460585,37867,0.024582,0.024582,0.000604,2,0.581855,0.640679,538.394518
3905,21569527,,1,"The Heart of Betrayal (The Remnant Chronicles, #2)",None,4,453,0,12.365344,0.428074,0.521587,53399,0.029969,0.029969,0.000859,2,0.593095,0.656965,460.794807
3911,10194514,,1,"Pushing the Limits (Pushing the Limits, #1)",None,6,577,0,15.845516,0.534878,0.487814,81063,0.037404,0.037404,0.001028,2,0.624946,0.699931,807.619117
3913,12558285,,1,"Splintered (Splintered, #1)",None,1,272,0,6.398806,0.281954,0.625923,23069,0.019753,0.019753,0.000505,2,0.552028,0.594248,115.493783
3922,10327303,,1,"Uncommon Criminals (Heist Society, #2)",None,4,266,0,7.523167,0.276356,0.672379,23698,0.019397,0.019397,0.000585,2,0.550763,0.592169,93.498412
3929,25893582,,1,Tell Me Three Things,None,4,253,0,6.29342,0.257958,0.683763,21797,0.018079,0.018079,0.000516,2,0.548044,0.587665,80.899025
3944,2679633,,1,"Pleasure Unbound (Demonica, #1)",None,0,471,0,20.839975,0.420614,0.498884,55219,0.029264,0.029264,0.001208,2,0.597516,0.663202,561.459062
3948,16001893,,1,"Down to You (The Bad Boys, #1)",None,6,259,0,12.700374,0.236547,0.683667,22842,0.016435,0.016435,0.00081,2,0.549296,0.589744,84.341821
3952,86321,,1,"Black Rose (In the Garden, #2)",None,2,109,0,4.980252,0.093027,0.611791,3601,0.006443,0.006443,0.000423,2,0.519625,0.537769,31.337088
3955,106085,,1,"Masquerade (Blue Bloods, #2)",None,1,489,0,15.375566,0.4313,0.481779,57484,0.030045,0.030045,0.00098,2,0.602003,0.669439,637.505104
3958,27237358,,1,Making Faces,None,4,273,0,7.867578,0.283149,0.657832,24424,0.019839,0.019839,0.000583,2,0.552239,0.594595,104.736408
3972,9462812,,1,"Die for Me (Revenants, #1)",None,1,358,0,10.289015,0.362031,0.598626,38254,0.025376,0.025376,0.00072,2,0.570807,0.624047,201.554094
3974,3099787,,1,"Night World, No. 1 (Night World, #1-3)",None,1,348,0,11.692334,0.346065,0.621982,37554,0.024201,0.0242,0.000776,2,0.568558,0.620582,168.888736
3978,224912,,1,"Harry Potter and the Chamber of Secrets (Harry Potter, #2)",None,4,212,0,5.654582,0.219802,0.669767,14980,0.015396,0.015396,0.000531,2,0.539641,0.573458,75.413671
3981,39338454,,1,"The Bride Test (The Kiss Quotient, #2)",None,4,259,0,6.751103,0.241246,0.577953,19310,0.016862,0.016862,0.000536,2,0.549296,0.589744,159.35266
3983,1162543,,1,"Breaking Dawn (Twilight, #4)",None,1,1234,0,14.0418,0.920388,0.288838,219737,0.064043,0.064043,0.000929,2,0.873487,0.927581,7768.514858
3984,34324605,,1,Confess,None,6,198,0,4.96285,0.197435,0.625186,12193,0.013807,0.013807,0.000407,2,0.53683,0.568607,70.396036
4005,19448,,1,"All-American Girl (All-American Girl, #1)",None,5,407,0,9.020303,0.385939,0.541666,44753,0.027026,0.027026,0.000686,2,0.58209,0.641026,347.056328
4008,111021,,1,"Dawn (Warriors: The New Prophecy, #3)",None,3,176,0,11.904784,0.191773,0.747078,11505,0.013423,0.013423,0.000846,2,0.532472,0.560984,31.792901
4010,13104080,,1,"Unravel Me (Shatter Me, #2)",None,4,718,0,17.53363,0.637528,0.444276,114358,0.044648,0.044648,0.001156,2,0.66559,0.748787,1332.041585
4011,12444166,,1,"Iced (Fever, #6)",None,0,261,0,11.000291,0.239759,0.605718,20552,0.016646,0.016646,0.000696,2,0.549714,0.590437,128.953079
4015,17383994,,1,"Divergent Series Complete Box Set (Divergent, #1-3)",None,4,202,0,3.786888,0.231553,0.727156,14762,0.016232,0.016232,0.000347,2,0.53763,0.569993,46.056347
4020,121927,,1,"Danse Macabre (Anita Blake, Vampire Hunter, #14)",None,0,142,0,13.692554,0.127962,0.719908,7207,0.008853,0.008853,0.000827,3,0.525683,0.549088,29.490426
4022,11742691,,1,The Hunger Games: Official Illustrated Movie Companion,None,1,554,0,6.934493,0.505884,0.470554,72080,0.035323,0.035323,0.000524,2,0.618782,0.691961,808.727649
4026,58077,,1,"Grave Sight (Harper Connelly, #1)",None,0,274,0,7.857875,0.220695,0.519184,19418,0.015272,0.015272,0.000553,2,0.55245,0.594941,232.292083
4034,331920,,1,Flipped,None,4,429,0,7.359348,0.415654,0.547415,50256,0.029125,0.029125,0.000579,2,0.587302,0.648649,383.145393
4035,17202452,,1,"One Week Girlfriend (One Week Girlfriend, #1)",None,6,346,0,15.387641,0.316506,0.567747,33886,0.022037,0.022037,0.00097,2,0.56811,0.619889,238.61166
4037,5526,,1,Dear John,None,5,724,0,7.793601,0.591508,0.368737,96508,0.04121,0.04121,0.000589,2,0.667438,0.750866,2144.919372
4042,313267,,1,"Dark Destiny (Dark, #11)",None,0,200,0,10.446135,0.195175,0.743166,14789,0.013548,0.013548,0.000661,2,0.53723,0.5693,44.743908
4044,11454587,,1,"Spell Bound (Hex Hall, #3)",None,1,354,0,9.416223,0.360452,0.609337,38072,0.025285,0.025285,0.00068,2,0.569905,0.622661,191.651085
4050,8428069,,1,"The Lying Game (The Lying Game, #1)",None,5,251,0,5.472449,0.27468,0.698167,21905,0.019268,0.019268,0.000451,2,0.547628,0.586972,73.889461
4051,2169506,,1,"The Dead and the Gone (Last Survivors, #2)",None,5,240,0,5.812804,0.245811,0.650035,18643,0.017217,0.017217,0.000483,2,0.545351,0.58316,84.307245
4055,13350,,1,"Eragon &#38; Eldest (Inheritance, #1-2)",None,1,135,0,2.665809,0.153967,0.729685,6600,0.010775,0.010775,0.000271,2,0.524537,0.546778,20.120848
4058,6441509,,1,"Shadow Souls (The Vampire Diaries: The Return, #2)",None,1,280,0,9.297794,0.277858,0.636918,24878,0.019399,0.019399,0.000642,2,0.553722,0.59702,120.055089
4072,11808950,,1,"Sweet Evil (Sweet, #1)",None,6,617,0,17.642901,0.563614,0.466233,88601,0.039404,0.039404,0.00114,2,0.635963,0.713791,983.412056
4077,25689074,,1,"Stars Above (The Lunar Chronicles, #0.5, 0.6, 1.5, 3.1, 4.5)",None,4,358,0,9.97695,0.353968,0.623852,39866,0.024831,0.024831,0.000742,2,0.570807,0.624047,202.961617
4081,34050917,,1,"The Girl in the Tower (Winternight Trilogy, #2)",None,4,196,0,5.502647,0.190968,0.643904,12305,0.013374,0.013374,0.000463,2,0.536431,0.567914,61.823987
4083,3238153,,1,North of Beautiful,None,5,265,0,6.515414,0.293371,0.704545,24645,0.020586,0.020586,0.000513,2,0.550553,0.591823,74.610625
4089,6387565,,1,"Witch &#38; Wizard (Witch &#38; Wizard, #1)",None,4,189,0,4.225691,0.208676,0.673534,11966,0.0146,0.0146,0.000373,2,0.535039,0.565489,54.266753
4092,402015,,1,"Dancing in My Nuddy-Pants (Confessions of Georgia Nicolson, #4)",None,5,201,0,5.082913,0.205172,0.626418,12591,0.014343,0.014343,0.000446,2,0.53743,0.569647,68.518253
4094,114162,,1,"Secrets of a Summer Night (Wallflowers, #1)",None,2,263,0,7.02612,0.267415,0.603024,20776,0.018685,0.018685,0.000523,2,0.550133,0.59113,154.325912
4096,13188676,,1,"Ignite Me (Shatter Me, #3)",None,4,698,0,17.420667,0.631294,0.457906,111387,0.044227,0.044227,0.001146,2,0.659506,0.741857,1162.07676
4110,17158532,,1,"Kings Rising (Captive Prince, #3)",None,4,119,0,4.223271,0.114466,0.622846,4373,0.007984,0.007984,0.000392,2,0.521503,0.541234,31.75955
4111,270804,,1,"Glass (Crank, #2)",None,5,250,0,5.968636,0.253837,0.611598,19036,0.017765,0.017765,0.000518,2,0.54742,0.586625,105.676177
4121,13584236,,1,"Fifty Shades Trilogy (Fifty Shades, #1-3)",None,6,330,0,6.642222,0.285778,0.50292,27301,0.019844,0.019844,0.000489,2,0.564554,0.614345,315.530811
4126,17190226,,1,"Surrender Your Love (Surrender Your Love, #1)",None,6,196,0,9.030279,0.162112,0.662166,12654,0.011212,0.011212,0.000602,2,0.536431,0.567914,60.67328
4134,12680907,,1,"Bitterblue (Graceling Realm, #3)",None,4,511,0,11.358234,0.485299,0.52638,68590,0.03402,0.03402,0.000812,2,0.607579,0.677062,538.620181
4140,109367,,1,"Survivor In Death (In Death, #20)",None,2,196,0,11.988144,0.160989,0.624751,11939,0.011109,0.011109,0.000795,2,0.536431,0.567914,85.49959
4148,11735983,,1,"Insurgent (Divergent, #2)",None,4,1220,0,14.640485,0.920946,0.294153,218729,0.064157,0.064157,0.000988,2,0.866146,0.92273,7146.128635
4153,9761778,,1,"Deity (Covenant, #3)",None,6,512,0,16.328256,0.489318,0.517597,67710,0.034213,0.034213,0.001038,2,0.607835,0.677408,535.105839
4155,30969741,,1,An Enchantment of Ravens,None,4,188,0,5.644062,0.188069,0.678007,11918,0.013186,0.013186,0.000469,2,0.534841,0.565142,52.445246
4165,30226,,1,"A Stroke of Midnight (Merry Gentry, #4)",None,0,168,0,12.164101,0.166537,0.774023,10858,0.011551,0.011551,0.000749,2,0.530905,0.558212,30.441146
4168,818056,,1,"Harry Potter and the Deathly Hallows (Harry Potter, #7)",None,4,85,0,2.381596,0.107088,0.796919,2845,0.007489,0.007489,0.000299,2,0.515173,0.529453,8.956424
4175,147865,,1,"Love, Rosie",None,4,353,0,6.085253,0.347501,0.563804,35028,0.024322,0.024322,0.000496,2,0.56968,0.622315,258.288018
4179,5287473,,1,"Hex Hall (Hex Hall, #1)",None,1,619,0,14.66447,0.576575,0.481861,92166,0.040382,0.040382,0.000984,2,0.636524,0.714484,879.608504
4182,13335037,,1,"Divergent (Divergent, #1)",None,4,1349,0,11.53345,0.977552,0.268891,244483,0.06801,0.06801,0.0008,2,0.938842,0.967429,10072.729334
4189,18917179,,1,The One (The Selection #3),None,4,192,0,5.10633,0.197508,0.645015,11827,0.013814,0.013814,0.000432,2,0.535635,0.566528,65.316464
4207,6202318,,1,"A Touch of Dead (Sookie Stackhouse, #4.1, #4.3, #5.1, #7.1, #8.1)",None,0,185,0,7.364544,0.162653,0.677203,11526,0.011262,0.011262,0.000514,2,0.534247,0.564103,65.160014
4208,344262,,1,"Bloodfever (Fever, #2)",None,0,481,0,16.550451,0.411312,0.472462,54541,0.028573,0.028573,0.00101,2,0.6,0.666667,664.11893
4211,11966216,,1,"Torn (Trylle, #2)",None,1,338,0,9.188759,0.351644,0.618422,35221,0.024648,0.024648,0.000661,2,0.566327,0.617117,174.08746
4212,1537534,,1,"Unbelievable (Pretty Little Liars, #4)",None,5,345,0,12.479501,0.351864,0.609707,36180,0.024651,0.024651,0.000875,2,0.567887,0.619543,193.718075
4218,6547188,,1,"Black Magic Sanction (The Hollows, #8)",None,0,251,0,12.253524,0.228763,0.593147,18610,0.015897,0.015897,0.00077,2,0.547628,0.586972,118.307776
